hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-01-24T23,106.0,156.0,14.2,5.3,4.25,1,1,1,1,1
2022-01-25T02,69.0,113.0,14.3,4.8,3.2,1,1,1,1,1
2022-01-25T06,91.0,164.0,19.3,5.7,4.7,1,1,1,1,1
2022-01-25T08,,232.0,23.3,5.7,5.0,0,1,1,1,1
2022-01-25T18,235.0,426.0,18.2,5.1,5.8,1,1,1,1,1
2022-01-25T23,129.0,204.0,22.9,5.6,4.6,1,1,1,1,1
2022-01-26T00,117.0,190.0,23.0,5.6,5.3,1,1,1,1,1
2022-01-26T03,118.0,229.0,32.4,5.3,3.6,1,1,1,1,1
2022-01-26T04,,,,6.1,,0,0,0,1,0
2022-01-26T07,135.0,226.0,17.1,,5.0,1,1,1,0,1
2022-01-27T04,255.0,348.0,30.1,,3.6,1,1,1,0,1
2022-01-27T17,108.0,237.0,32.1,5.5,3.5,1,1,1,1,1
2022-01-29T19,195.0,320.0,31.5,,5.0,1,1,1,0,1
2022-01-29T20,146.0,227.0,21.9,11.7,4.4,1,1,1,1,1
2022-01-29T21,135.0,196.0,21.8,14.0,4.6,1,1,1,1,1
2022-01-29T22,147.0,213.0,19.4,17.1,4.5,1,1,1,1,1
2022-01-29T23,162.0,223.0,19.7,14.0,5.3,1,1,1,1,1
2022-01-30T00,194.0,263.0,28.0,7.9,5.5,1,1,1,1,1
2022-01-30T01,202.0,274.0,30.1,6.9,6.8,1,1,1,1,1
2022-01-30T02,207.0,304.0,30.1,6.5,9.6,1,1,1,1,1
2022-01-30T03,185.5,288.5,22.75,16.55,10.2,1,1,1,1,1
2022-01-30T05,150.0,243.0,21.3,22.0,11.6,1,1,1,1,1
2022-01-30T06,133.0,267.0,16.3,27.6,11.1,1,1,1,1,1
2022-01-30T08,102.0,227.0,13.5,38.7,10.1,1,1,1,1,1
2022-01-30T09,97.0,215.0,19.6,34.0,9.1,1,1,1,1,1
2022-01-30T10,85.0,188.0,14.7,39.3,8.2,1,1,1,1,1
2022-01-30T11,85.0,204.0,21.1,35.0,8.1,1,1,1,1,1
2022-01-30T12,179.0,317.0,51.7,8.2,8.0,1,1,1,1,1
2022-01-30T13,240.0,422.0,50.4,5.5,7.4,1,1,1,1,1
2022-01-30T14,228.0,383.0,49.7,5.5,6.5,1,1,1,1,1
