hour_utc,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,surface_pressure,wind_speed_10m,wind_direction_10m,wind_speed_100m,boundary_layer_height
2023-05-18T22,40.3,77.1,38.2,56.0,29.7,26.6,46,0.0,0,981.0,10.0,308,23.1,190.0
2023-05-18T23,41.2,75.2,35.5,54.0,29.1,26.1,48,0.0,0,981.3,10.4,290,22.2,165.0
2023-05-19T00,44.6,84.3,34.5,47.0,22.2,26.1,56,0.0,0,981.8,9.3,298,21.4,140.0
2023-05-19T01,46.2,85.4,37.4,53.0,24.7,27.0,55,0.0,0,982.6,11.3,279,19.2,170.0
2023-05-19T02,46.9,88.0,41.3,61.0,28.3,28.7,50,0.0,0,983.2,12.4,287,19.3,335.0
2023-05-19T03,44.9,87.8,41.7,81.0,30.6,30.7,45,0.0,0,983.9,13.0,294,17.2,700.0
2023-05-19T04,41.8,82.7,34.1,109.0,28.5,32.7,39,0.0,0,983.9,13.9,291,17.4,1300.0
2023-05-19T05,41.1,83.6,22.3,145.0,24.4,34.4,33,0.0,0,983.6,17.0,283,21.7,1680.0
2023-05-19T06,41.2,88.9,9.9,179.0,19.0,35.7,27,0.0,0,983.3,18.5,283,23.7,1850.0
2023-05-19T07,38.9,91.3,6.6,184.0,15.8,36.7,23,0.0,0,982.6,20.3,283,25.9,2100.0
2023-05-19T08,35.7,93.1,6.1,178.0,12.7,37.3,22,0.0,0,981.7,20.4,284,26.1,2345.0
2023-05-19T09,33.3,95.5,7.9,166.0,9.9,38.0,20,0.0,0,980.6,20.6,286,26.4,2545.0
2023-05-19T10,32.1,97.1,8.8,160.0,9.0,38.2,18,0.0,0,979.7,21.9,295,28.7,2705.0
2023-05-19T11,31.4,96.9,10.7,151.0,9.0,38.0,18,0.0,0,979.4,22.1,304,29.2,2895.0
2023-05-19T12,24.4,84.8,18.5,143.0,21.4,37.3,19,0.0,1,979.0,19.1,306,28.4,3160.0
2023-05-19T13,28.1,79.9,32.8,121.0,29.2,35.8,21,0.0,5,979.4,14.5,316,25.2,515.0
2023-05-19T14,36.1,82.4,53.1,90.0,40.2,33.0,26,0.0,0,979.5,9.4,328,22.6,155.0
2023-05-19T15,44.0,91.0,73.7,56.0,52.2,31.1,30,0.0,0,979.9,7.4,309,19.9,95.0
2023-05-19T16,48.8,96.9,77.4,46.0,56.1,30.4,32,0.0,0,980.5,9.7,292,22.1,105.0
2023-05-19T17,51.8,97.6,75.4,43.0,57.7,29.8,32,0.0,0,980.7,11.0,302,25.2,110.0
2023-05-19T18,54.4,95.9,71.3,41.0,58.3,29.0,34,0.0,0,980.5,10.1,325,25.0,100.0
2023-05-19T19,57.5,97.6,69.9,37.0,58.8,28.4,35,0.0,0,979.9,10.3,324,25.2,85.0
2023-05-19T20,61.9,103.8,68.2,33.0,58.5,27.4,38,0.0,0,979.1,8.1,302,20.7,80.0
2023-05-19T21,66.1,111.1,63.5,30.0,55.7,26.5,40,0.0,0,978.4,8.9,284,19.2,80.0
2023-05-19T22,66.8,121.1,56.2,30.0,50.4,26.0,41,0.0,0,978.3,10.1,287,22.0,70.0
2023-05-19T23,63.1,115.5,46.8,31.0,43.1,25.3,43,0.0,0,978.4,9.5,281,21.4,70.0
2023-05-20T00,50.2,92.4,37.6,48.0,35.1,25.0,51,0.0,0,979.1,7.6,265,14.0,70.0
2023-05-20T01,50.8,91.0,36.3,56.0,31.4,26.8,46,0.0,0,979.9,11.2,264,15.6,95.0
2023-05-20T02,51.0,90.6,34.5,69.0,26.2,29.4,41,0.0,0,980.7,10.4,268,19.8,160.0
2023-05-20T03,45.1,82.7,30.2,91.0,20.7,32.5,33,0.0,0,980.9,9.1,261,12.1,285.0
2023-05-20T04,41.8,79.6,24.1,116.0,18.9,35.1,29,0.0,0,981.3,10.4,272,12.6,835.0
2023-05-20T05,34.9,68.2,16.4,145.0,18.3,36.8,24,0.0,0,981.4,13.7,275,16.9,2150.0
2023-05-20T06,32.9,66.1,9.4,174.0,19.4,37.9,21,0.0,4,981.1,18.5,277,23.1,2575.0
2023-05-20T07,31.3,66.4,9.3,179.0,23.1,38.7,19,0.0,3,980.5,19.2,276,24.6,2735.0
2023-05-20T08,28.9,66.1,11.9,175.0,28.4,39.5,17,0.0,1,979.8,21.2,285,27.2,3130.0
2023-05-20T09,26.0,66.8,15.4,166.0,32.4,40.0,14,0.0,6,978.9,22.0,291,28.4,3410.0
2023-05-20T10,23.6,70.3,14.1,163.0,29.1,40.3,13,0.0,0,978.2,24.1,309,32.0,3675.0
2023-05-20T11,21.9,74.5,11.8,159.0,22.9,39.7,13,0.0,12,978.4,24.2,311,32.9,3750.0
2023-05-20T12,19.4,60.5,17.9,148.0,19.7,39.0,14,0.0,0,978.0,19.3,307,29.1,3175.0
2023-05-20T13,22.1,58.3,37.8,118.0,22.6,37.4,16,0.0,0,978.3,11.0,322,23.0,130.0
2023-05-20T14,30.5,60.1,66.1,75.0,26.9,33.7,19,0.0,0,978.1,8.2,337,20.3,45.0
2023-05-20T15,42.0,71.5,96.2,28.0,33.5,31.3,24,0.0,0,978.3,10.9,314,15.6,25.0
2023-05-20T16,53.0,85.4,104.7,12.0,39.3,30.1,28,0.0,0,978.5,9.0,265,13.0,20.0
2023-05-20T17,63.6,99.9,106.5,5.0,45.8,31.9,26,0.0,0,978.9,6.5,276,8.9,15.0
2023-05-20T18,72.4,113.4,104.9,0.0,53.0,32.5,24,0.0,0,979.0,4.8,333,6.5,15.0
2023-05-20T19,79.6,125.3,102.6,0.0,57.0,28.9,30,0.0,0,978.5,5.1,278,3.9,15.0
2023-05-20T20,85.4,134.1,98.0,0.0,60.0,28.8,30,0.0,0,978.0,3.1,249,0.5,20.0
2023-05-20T21,85.7,133.6,89.5,0.0,60.1,26.9,34,0.0,0,977.9,6.9,231,6.5,15.0
2023-05-20T22,77.1,117.8,81.3,2.0,55.5,26.6,34,0.0,0,977.8,6.9,261,6.2,25.0
2023-05-20T23,69.8,109.4,71.5,5.0,48.0,25.6,37,0.0,0,978.0,7.3,281,6.9,25.0
2023-05-21T00,56.8,93.4,50.4,23.0,50.4,26.2,40,0.0,0,978.4,7.9,3,14.7,25.0
2023-05-21T01,69.6,111.5,47.9,32.0,46.5,28.0,39,0.0,0,979.9,6.5,276,8.7,40.0
2023-05-21T02,59.0,99.2,44.3,46.0,40.8,30.7,34,0.0,0,980.5,2.9,353,2.9,115.0
2023-05-21T03,41.3,77.3,37.6,69.0,34.0,33.7,29,0.0,0,981.4,2.9,240,3.3,200.0
2023-05-21T04,26.2,64.3,29.7,94.0,30.0,36.5,24,0.0,0,981.8,1.3,236,1.8,315.0
2023-05-21T05,25.1,70.1,20.1,124.0,26.5,38.7,21,0.0,0,981.6,1.3,304,1.6,605.0
2023-05-21T06,26.1,72.2,11.3,153.0,24.9,40.4,17,0.0,0,981.5,6.7,324,7.7,1255.0
2023-05-21T07,26.5,76.8,10.8,159.0,28.1,41.7,14,0.0,9,980.9,12.5,311,15.3,2235.0
2023-05-21T08,24.9,78.2,13.6,157.0,33.9,42.5,12,0.0,10,980.2,17.5,302,21.9,2695.0
2023-05-21T09,23.1,77.1,18.1,149.0,39.2,42.9,11,0.0,20,979.3,20.5,294,25.9,2955.0
2023-05-21T10,22.1,75.7,18.9,142.0,37.1,42.6,10,0.0,77,978.9,23.1,291,30.0,3560.0
2023-05-21T11,21.3,73.1,19.5,133.0,32.4,42.4,10,0.0,99,978.3,20.9,291,27.6,4015.0
2023-05-21T12,17.6,46.8,37.1,119.0,16.1,41.8,9,0.0,81,978.3,18.7,320,28.9,525.0
2023-05-21T13,25.3,52.6,61.0,90.0,23.6,39.5,11,0.0,59,978.6,12.9,342,25.6,135.0
2023-05-21T14,38.5,66.8,95.0,50.0,34.5,34.4,17,0.0,1,978.7,10.8,356,16.2,85.0
2023-05-21T15,51.5,82.0,129.3,7.0,49.3,32.2,22,0.0,20,979.1,10.0,49,12.3,55.0
2023-05-21T16,64.7,97.6,136.0,0.0,61.8,32.1,24,0.0,100,979.4,8.2,139,11.0,30.0
2023-05-21T17,79.9,118.3,133.4,0.0,75.0,33.3,22,0.0,5,979.7,7.9,137,9.0,30.0
2023-05-21T18,92.0,136.4,124.7,0.0,82.0,30.6,26,0.0,0,979.4,8.5,192,10.4,45.0
2023-05-21T19,89.6,143.4,117.0,0.0,71.6,31.0,24,0.0,0,979.1,13.4,207,28.9,65.0
2023-05-21T20,70.1,120.1,106.4,0.0,52.6,30.9,24,0.0,30,979.0,12.2,223,28.3,90.0
2023-05-21T21,55.8,105.5,88.7,3.0,30.4,29.9,23,0.0,19,978.6,10.2,231,25.7,85.0
2023-05-21T22,44.5,98.0,70.2,13.0,22.2,30.8,21,0.0,0,978.5,15.0,235,33.3,240.0
2023-05-21T23,33.2,92.0,48.5,28.0,17.3,31.0,22,0.0,6,978.9,17.9,260,35.2,440.0
2023-05-22T00,19.4,96.9,9.6,71.0,7.8,33.3,24,0.0,20,979.3,21.0,276,38.8,485.0
2023-05-22T01,18.8,81.3,14.9,66.0,8.9,33.4,26,0.0,0,980.3,18.7,281,33.0,535.0
2023-05-22T02,20.6,81.3,22.4,58.0,10.6,34.6,26,0.0,0,981.3,15.3,294,26.9,630.0
2023-05-22T03,19.3,71.2,27.8,59.0,12.2,36.4,24,0.0,0,982.0,21.9,287,29.9,730.0
2023-05-22T04,19.4,78.0,24.1,76.0,12.6,38.1,22,0.0,0,982.2,25.7,288,34.5,850.0
2023-05-22T05,21.7,87.5,16.4,103.0,12.5,40.0,20,0.0,0,982.0,24.0,294,31.6,1245.0
2023-05-22T06,22.4,92.4,8.3,130.0,12.0,41.6,18,0.0,0,981.8,21.9,297,28.2,1980.0
2023-05-22T07,21.7,95.9,5.7,137.0,10.8,42.7,16,0.0,47,981.3,22.2,297,28.2,2910.0
2023-05-22T08,21.8,99.0,4.6,136.0,9.2,41.9,15,0.0,82,981.0,29.6,265,38.5,3075.0
2023-05-22T09,21.8,99.2,9.2,128.0,9.0,39.9,17,0.0,100,980.7,32.3,277,42.9,3180.0
2023-05-22T10,21.0,91.3,19.8,114.0,11.5,40.7,15,0.0,94,980.2,26.2,291,35.2,3090.0
2023-05-22T11,22.3,87.3,34.9,94.0,15.6,40.7,16,0.0,99,979.7,19.1,306,25.3,895.0
2023-05-22T12,18.8,64.5,25.2,108.0,10.7,41.4,13,0.0,100,978.4,9.2,296,15.8,1550.0
2023-05-22T13,26.3,64.0,39.2,84.0,17.1,38.5,17,0.0,100,978.3,6.5,304,16.0,85.0
2023-05-22T14,38.8,81.0,59.0,51.0,26.3,35.6,20,0.0,100,978.6,8.4,313,21.9,80.0
2023-05-22T15,48.5,92.2,78.2,16.0,36.8,34.0,21,0.0,100,979.0,11.2,315,20.6,70.0
2023-05-22T16,54.2,95.7,79.7,8.0,41.1,33.2,22,0.0,100,980.1,8.2,229,17.7,30.0
2023-05-22T17,58.8,100.6,75.0,8.0,43.8,34.1,21,0.0,100,980.4,14.6,261,33.7,35.0
2023-05-22T18,62.9,106.6,67.8,10.0,46.1,34.6,21,0.0,35,980.5,17.1,252,34.6,50.0
2023-05-22T19,66.1,109.9,64.6,8.0,47.7,33.6,22,0.0,46,980.4,15.7,259,31.6,100.0
2023-05-22T20,67.3,112.0,61.5,7.0,48.6,31.9,24,0.0,5,979.8,14.4,269,30.6,180.0
2023-05-22T21,64.7,110.8,57.9,6.0,47.0,32.0,24,0.0,3,979.6,18.0,273,35.4,270.0
2023-05-22T22,59.1,105.2,55.8,5.0,42.1,32.3,23,0.0,0,979.8,20.1,280,37.4,405.0
2023-05-22T23,52.5,99.0,54.1,3.0,35.0,32.0,24,0.0,77,980.0,20.4,278,37.4,465.0
2023-05-23T00,32.5,80.8,34.1,30.0,15.7,32.6,26,0.0,0,980.4,23.3,279,42.1,495.0
2023-05-23T01,26.5,73.6,33.4,35.0,14.9,33.3,26,0.0,2,981.2,23.2,276,38.7,400.0
2023-05-23T02,26.7,78.0,32.4,43.0,13.7,34.7,26,0.0,4,981.7,20.2,269,33.9,430.0
2023-05-23T03,19.6,62.2,29.0,58.0,12.3,36.4,26,0.0,4,982.5,19.6,287,26.6,590.0
2023-05-23T04,17.8,66.8,23.5,75.0,11.9,38.0,27,0.0,14,982.8,19.5,289,25.6,800.0
2023-05-23T05,18.3,73.8,16.3,94.0,11.8,40.0,26,0.0,44,982.5,21.1,290,27.4,1140.0
2023-05-23T06,18.3,75.7,9.0,115.0,11.3,41.6,23,0.0,91,982.1,20.9,289,26.9,2155.0
2023-05-23T07,17.6,72.2,6.6,123.0,10.0,42.7,19,0.0,79,981.2,19.7,288,24.9,3185.0
2023-05-23T08,17.8,73.8,6.0,126.0,8.3,43.6,15,0.0,99,979.7,18.9,291,23.7,3535.0
2023-05-23T09,18.3,77.1,9.2,123.0,8.0,43.1,15,0.0,96,978.9,20.6,297,26.4,3775.0
2023-05-23T10,19.4,88.7,15.6,113.0,10.4,42.0,14,0.0,98,978.6,27.0,323,35.6,2860.0
2023-05-23T11,27.1,173.7,24.7,97.0,14.4,40.2,19,0.0,100,978.8,26.3,324,36.2,2045.0
2023-05-23T12,21.7,77.1,24.8,91.0,12.2,31.4,39,0.0,99,980.9,14.8,257,22.8,1205.0
2023-05-23T13,26.3,69.8,39.2,70.0,14.6,29.7,62,0.8,100,979.3,11.6,234,21.4,890.0
2023-05-23T14,32.5,71.2,59.5,41.0,18.0,31.0,47,0.2,100,978.5,22.3,218,37.4,750.0
2023-05-23T15,37.4,76.8,77.4,13.0,20.7,32.5,37,0.0,100,978.2,25.5,239,43.0,470.0
2023-05-23T16,38.5,80.1,75.4,11.0,19.7,32.5,36,0.0,100,979.0,19.7,246,35.6,225.0
2023-05-23T17,35.3,80.6,65.6,19.0,17.2,32.7,34,0.0,100,979.1,14.1,257,28.9,90.0
2023-05-23T18,30.2,78.7,51.8,29.0,14.5,31.4,37,0.0,100,979.4,7.9,286,19.2,50.0
2023-05-23T19,26.8,75.0,43.7,33.0,13.8,30.3,41,0.0,15,979.4,8.9,328,18.9,65.0
2023-05-23T20,26.0,68.7,35.6,37.0,13.6,29.1,45,0.0,98,979.1,6.9,313,18.6,95.0
2023-05-23T21,27.2,64.3,28.4,39.0,14.4,28.3,47,0.0,89,978.8,6.1,298,15.8,135.0
2023-05-23T22,29.6,64.3,27.5,35.0,16.1,28.5,46,0.0,100,978.9,5.8,270,13.7,190.0
2023-05-23T23,32.4,66.8,29.4,28.0,18.6,29.1,44,0.0,100,979.0,5.4,262,12.9,170.0
2023-05-24T00,46.1,82.0,54.0,15.0,47.1,27.6,54,0.0,91,980.2,12.1,348,23.9,160.0
2023-05-24T01,54.2,93.8,54.6,27.0,52.9,28.0,53,0.0,40,981.2,10.0,322,19.0,465.0
2023-05-24T02,53.6,92.4,55.2,45.0,61.1,29.3,49,0.0,100,982.5,11.4,11,15.5,505.0
2023-05-24T03,46.3,86.1,51.9,73.0,66.8,29.7,45,0.0,90,983.2,10.2,51,13.8,625.0
2023-05-24T04,47.7,90.1,43.0,98.0,63.0,31.5,43,0.0,100,983.0,12.8,52,16.9,855.0
2023-05-24T05,45.1,89.9,30.6,127.0,54.9,34.4,38,0.0,8,982.2,13.5,74,17.2,1025.0
2023-05-24T06,43.1,87.5,17.0,154.0,43.1,36.3,32,0.0,65,981.6,13.7,90,16.9,1285.0
2023-05-24T07,41.0,85.9,11.6,160.0,34.5,37.4,29,0.0,97,980.6,12.6,114,15.8,1575.0
2023-05-24T08,36.4,82.4,8.6,157.0,25.2,38.1,26,0.0,98,979.3,13.7,145,17.1,2045.0
2023-05-24T09,31.8,75.7,9.1,146.0,15.6,37.5,25,0.0,100,978.8,7.9,164,9.7,2255.0
2023-05-24T10,27.4,68.7,13.4,131.0,11.4,35.9,27,0.0,100,978.8,7.4,247,9.3,2140.0
2023-05-24T11,25.6,72.2,20.8,111.0,9.0,36.0,26,0.0,100,978.3,16.0,239,20.6,1960.0
2023-05-24T12,40.2,68.5,79.9,62.0,42.5,30.9,46,0.0,100,979.1,2.9,173,6.8,2055.0
2023-05-24T13,41.7,78.0,90.6,47.0,43.4,30.1,52,0.0,100,979.9,6.6,292,11.2,1660.0
2023-05-24T14,44.1,78.7,105.8,27.0,44.8,29.0,56,0.0,100,980.3,13.0,256,22.4,925.0
2023-05-24T15,58.9,99.4,120.6,5.0,47.6,28.1,62,0.0,100,980.2,16.3,245,27.0,650.0
2023-05-24T16,59.8,101.7,123.5,0.0,51.8,27.5,66,0.0,100,981.4,12.4,262,20.8,645.0
2023-05-24T17,55.9,99.2,122.2,0.0,56.9,27.1,68,0.0,100,981.0,6.3,239,11.8,525.0
2023-05-24T18,51.7,92.7,114.3,1.0,60.1,26.6,72,0.0,100,980.3,1.5,315,4.3,295.0
2023-05-24T19,48.1,87.3,101.8,8.0,56.7,26.2,74,0.0,100,979.7,1.5,104,1.9,475.0
2023-05-24T20,45.9,80.1,84.7,19.0,50.2,25.7,77,0.0,46,979.4,3.2,90,4.5,280.0
2023-05-24T21,45.9,75.2,65.2,30.0,42.4,25.5,78,0.0,10,979.4,6.8,32,10.3,60.0
2023-05-24T22,47.3,74.7,56.9,32.0,39.7,25.3,78,0.0,34,978.7,3.4,198,4.3,120.0
2023-05-24T23,49.1,76.4,51.5,32.0,38.0,25.1,80,0.0,0,979.5,0.5,315,0.7,205.0
2023-05-25T00,67.5,102.4,96.2,0.0,79.7,23.8,71,0.0,0,980.3,6.3,13,13.2,210.0
2023-05-25T01,66.1,99.9,84.5,18.0,84.0,25.3,63,0.0,90,981.0,5.8,22,12.4,225.0
2023-05-25T02,62.9,99.4,67.7,43.0,89.9,27.0,58,0.0,0,981.2,6.7,74,10.0,330.0
2023-05-25T03,55.3,98.0,46.5,80.0,88.6,29.1,52,0.0,19,981.7,4.8,138,6.4,675.0
2023-05-25T04,50.5,98.3,34.0,109.0,72.9,31.2,45,0.0,100,982.9,12.4,216,15.0,680.0
2023-05-25T05,49.4,100.1,22.7,139.0,49.3,28.3,57,0.5,97,982.3,12.3,238,15.6,960.0
2023-05-25T06,47.6,97.8,11.9,171.0,24.0,31.1,45,0.0,97,982.2,11.6,248,14.2,1395.0
2023-05-25T07,47.3,97.6,8.2,184.0,16.9,32.6,41,0.0,2,981.1,8.5,282,10.3,1780.0
2023-05-25T08,46.4,96.6,7.4,190.0,15.2,33.5,39,0.0,0,979.9,8.5,298,10.5,2110.0
2023-05-25T09,45.1,94.5,9.8,189.0,15.6,33.9,39,0.0,22,979.0,9.2,296,11.0,2380.0
2023-05-25T10,43.2,93.6,11.4,182.0,15.3,34.3,38,0.0,60,978.4,12.5,288,15.5,3000.0
2023-05-25T11,41.8,103.8,14.4,169.0,16.0,32.7,42,0.3,86,978.7,12.4,280,15.7,1020.0
2023-05-25T12,40.9,170.0,42.7,111.0,14.4,29.3,51,0.0,85,978.9,10.2,247,13.4,515.0
2023-05-25T13,44.1,97.3,55.4,97.0,20.9,29.3,50,0.0,45,979.2,6.9,39,8.2,410.0
2023-05-25T14,50.8,114.8,73.4,77.0,30.2,28.0,56,0.0,13,979.8,9.8,36,17.9,120.0
2023-05-25T15,57.3,107.6,92.1,54.0,41.0,26.8,60,0.0,26,980.2,3.8,73,10.1,115.0
2023-05-25T16,67.3,115.7,97.8,45.0,46.2,26.3,64,0.0,100,981.3,5.4,200,9.4,110.0
2023-05-25T17,70.8,116.2,99.4,39.0,50.1,26.6,63,0.0,100,981.6,8.0,280,18.0,155.0
2023-05-25T18,73.1,116.6,94.4,37.0,51.6,26.1,68,0.0,100,980.5,0.5,135,1.8,185.0
2023-05-25T19,72.4,120.6,82.2,43.0,47.9,25.4,70,0.0,98,979.3,2.5,90,4.6,145.0
2023-05-25T20,70.8,115.9,64.5,54.0,41.3,24.9,73,0.0,86,978.6,5.0,90,11.2,130.0
2023-05-25T21,70.1,112.2,46.3,63.0,34.4,24.0,76,0.0,89,978.6,4.3,85,10.9,90.0
2023-05-25T22,70.3,112.2,43.1,59.0,33.4,23.8,77,0.0,12,979.1,5.2,102,8.6,145.0
2023-05-25T23,75.0,119.7,44.7,50.0,34.2,23.6,78,0.0,4,979.8,5.7,162,12.2,180.0
2023-05-26T00,71.2,115.9,35.8,41.0,37.5,22.7,84,0.0,0,980.4,3.3,131,5.4,195.0
2023-05-26T01,64.3,108.7,34.9,49.0,35.1,23.1,82,0.0,100,981.5,5.4,127,7.5,190.0
2023-05-26T02,54.0,96.6,33.7,62.0,31.7,24.3,76,0.0,1,983.0,7.4,151,9.3,280.0
2023-05-26T03,46.9,85.9,30.7,82.0,28.5,26.3,65,0.0,0,983.6,6.5,174,8.4,500.0
2023-05-26T04,43.7,82.7,26.7,102.0,28.7,28.4,54,0.0,0,984.0,5.1,188,6.2,755.0
2023-05-26T05,45.2,89.9,21.6,124.0,30.1,30.2,48,0.0,0,984.0,3.0,194,3.7,1080.0
2023-05-26T06,47.1,94.8,16.1,150.0,31.2,31.8,42,0.0,5,983.5,0.8,297,0.8,1430.0
2023-05-26T07,47.5,95.0,13.8,163.0,30.0,32.9,38,0.0,0,982.7,2.3,39,2.5,1665.0
2023-05-26T08,47.1,91.5,12.4,173.0,28.0,33.8,35,0.0,2,981.6,4.6,51,5.4,1815.0
2023-05-26T09,48.0,92.0,12.8,182.0,26.4,34.4,33,0.0,16,980.5,3.7,79,4.4,1955.0
2023-05-26T10,48.2,92.4,12.6,189.0,26.9,34.7,32,0.0,15,980.1,2.7,67,3.1,1805.0
2023-05-26T11,48.5,92.9,13.2,195.0,28.4,34.9,32,0.0,68,980.2,0.8,63,1.1,1650.0
2023-05-26T12,42.8,80.8,22.1,173.0,22.7,32.6,36,0.0,79,980.1,4.9,126,5.9,1440.0
2023-05-26T13,41.1,74.3,52.3,129.0,28.2,31.9,39,0.0,11,980.4,7.7,101,10.6,360.0
2023-05-26T14,55.5,91.3,95.0,67.0,35.9,30.1,44,0.0,28,980.6,10.9,99,19.6,85.0
2023-05-26T15,68.7,109.2,134.9,5.0,43.4,29.5,45,0.0,47,981.0,10.2,98,20.1,55.0
2023-05-26T16,75.4,116.9,135.2,0.0,44.0,28.5,49,0.0,1,981.7,6.6,99,14.0,30.0
2023-05-26T17,75.9,116.9,120.8,11.0,42.2,27.6,53,0.0,19,981.4,7.3,101,14.8,25.0
2023-05-26T18,64.3,105.5,100.3,28.0,39.4,27.2,56,0.0,2,980.5,6.9,137,16.5,30.0
2023-05-26T19,58.9,94.1,89.3,30.0,37.8,26.6,60,0.0,0,979.6,7.7,139,17.4,30.0
2023-05-26T20,59.8,94.1,78.3,29.0,36.2,26.2,64,0.0,5,978.7,6.1,135,15.8,40.0
2023-05-26T21,61.7,95.9,71.6,27.0,35.3,21.3,89,5.7,100,981.9,34.8,13,59.2,210.0
2023-05-26T22,63.8,99.4,80.1,23.0,37.0,22.1,85,1.4,100,980.6,12.8,112,22.0,185.0
2023-05-26T23,68.0,123.4,95.5,17.0,39.8,22.1,87,0.1,95,979.7,11.8,153,23.4,55.0
2023-05-27T00,56.8,99.7,26.6,104.0,31.0,21.9,91,0.0,28,980.9,28.5,25,45.7,100.0
2023-05-27T01,54.7,102.9,32.6,97.0,27.4,22.7,86,5.3,100,981.1,12.8,100,24.6,305.0
2023-05-27T02,48.9,94.3,41.0,87.0,22.4,21.8,89,4.7,100,984.3,14.8,359,22.4,185.0
2023-05-27T03,40.4,76.4,47.2,80.0,17.0,22.1,93,0.5,100,984.9,15.3,8,26.4,190.0
2023-05-27T04,38.4,72.2,43.8,84.0,15.4,22.4,91,1.3,100,984.3,12.2,45,23.5,590.0
2023-05-27T05,41.2,68.7,36.1,93.0,14.9,24.6,85,0.7,100,981.0,15.8,131,25.9,1050.0
2023-05-27T06,41.1,81.3,26.3,107.0,15.1,30.7,50,0.0,99,981.0,12.0,173,15.5,1445.0
2023-05-27T07,41.3,105.2,20.7,120.0,15.6,32.8,36,0.0,100,980.5,12.4,172,15.4,1805.0
2023-05-27T08,39.9,105.2,15.6,135.0,16.7,33.9,34,0.0,1,979.8,13.0,182,15.8,2130.0
2023-05-27T09,39.6,99.7,12.5,150.0,18.6,34.2,34,0.0,0,979.4,11.2,195,13.7,2310.0
2023-05-27T10,39.5,90.3,11.9,156.0,19.7,34.4,33,0.0,0,979.2,9.0,217,11.1,1895.0
2023-05-27T11,40.3,93.1,13.3,159.0,21.0,34.0,35,0.0,0,978.9,8.1,238,10.1,1815.0
2023-05-27T12,39.5,93.8,27.5,152.0,28.2,31.8,46,0.0,58,979.8,11.2,315,14.3,1810.0
2023-05-27T13,49.1,98.7,58.4,125.0,36.3,31.3,49,0.0,40,980.1,6.4,317,10.4,225.0
2023-05-27T14,63.8,121.1,102.1,86.0,47.9,29.1,61,0.0,22,980.2,4.9,17,6.5,35.0
2023-05-27T15,71.2,134.1,142.6,47.0,58.7,27.9,61,0.0,10,980.9,11.1,54,20.5,35.0
2023-05-27T16,73.6,132.2,142.3,41.0,58.9,27.1,60,0.0,1,981.3,7.0,78,16.1,45.0
2023-05-27T17,71.5,123.9,126.8,45.0,55.2,26.4,65,0.0,26,982.0,5.4,132,12.1,60.0
2023-05-27T18,66.4,111.1,104.2,52.0,49.8,26.3,66,0.0,16,981.5,6.9,137,14.3,70.0
2023-05-27T19,61.7,97.6,92.1,52.0,46.9,25.8,68,0.0,10,981.0,6.5,124,15.5,65.0
2023-05-27T20,61.0,94.8,80.0,50.0,43.9,25.3,71,0.0,3,980.5,5.8,120,14.8,60.0
2023-05-27T21,62.4,96.2,67.6,48.0,42.1,24.9,74,0.0,5,980.2,7.4,141,16.8,60.0
2023-05-27T22,65.2,100.1,63.4,44.0,44.4,24.8,74,0.0,2,980.1,7.3,147,17.3,55.0
2023-05-27T23,69.4,106.4,62.1,39.0,48.6,24.5,75,0.0,0,980.4,7.8,158,17.6,65.0
2023-05-28T00,72.6,109.0,65.5,48.0,48.6,24.1,82,0.0,0,980.6,5.9,38,11.6,75.0
2023-05-28T01,75.4,112.7,59.9,67.0,50.3,25.1,75,0.0,99,981.6,7.0,69,15.1,120.0
2023-05-28T02,63.6,95.9,51.8,95.0,52.6,27.1,68,0.0,100,983.3,15.1,168,22.1,235.0
2023-05-28T03,47.4,74.3,40.5,130.0,53.0,24.6,72,0.1,100,983.5,11.6,234,15.9,610.0
2023-05-28T04,42.5,70.3,31.8,149.0,49.2,27.3,64,0.0,5,983.2,3.6,315,4.1,1065.0
2023-05-28T05,42.7,73.8,22.7,165.0,43.2,30.2,55,0.0,2,983.1,2.5,8,2.5,1145.0
2023-05-28T06,44.7,79.2,13.6,183.0,36.0,31.8,51,0.0,48,983.0,3.1,69,3.3,1340.0
2023-05-28T07,46.7,83.8,10.3,193.0,32.4,33.0,47,0.0,91,982.6,5.2,56,6.0,1535.0
2023-05-28T08,48.5,87.1,9.2,201.0,29.5,33.8,44,0.0,56,981.9,6.2,69,7.2,1725.0
2023-05-28T09,48.1,86.4,10.9,207.0,27.4,34.2,42,0.0,100,981.3,6.3,66,7.3,1925.0
2023-05-28T10,47.3,84.1,10.0,212.0,25.6,33.8,43,0.0,100,980.6,7.6,65,9.2,1850.0
2023-05-28T11,47.4,84.1,9.9,214.0,24.6,33.7,42,0.0,70,980.0,7.6,82,9.5,1850.0
2023-05-28T12,39.3,104.3,55.7,88.0,22.1,26.5,68,0.0,98,979.4,4.7,4,11.3,1860.0
2023-05-28T13,39.6,126.2,54.1,78.0,19.7,26.9,68,0.0,99,980.3,6.5,34,13.9,280.0
2023-05-28T14,39.0,105.7,52.0,64.0,16.3,25.8,72,0.0,100,980.9,8.7,156,14.7,100.0
2023-05-28T15,40.0,92.0,52.7,45.0,15.3,25.1,79,0.0,100,981.4,7.5,125,13.0,315.0
