hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2020-03-24T18,35.135,87.085,4.09,0.6,4.16,2,2,2,2,2
2020-03-24T19,40.01,80.85,4.09,1.61,6.68,1,1,1,1,1
2020-03-25T01,43.78,97.77,4.09,0.17,6.63,1,1,1,1,1
2020-03-25T03,52.84,46.46,4.09,28.22,6.29,1,1,1,1,1
2020-03-25T04,53.543,73.887,4.09,32.18,6.327,1,1,1,1,1
2020-03-25T05,55.68,70.47,4.09,38.865,6.29,1,1,1,1,1
2020-03-25T06,50.81,61.61,4.09,45.06,6.56,1,1,1,1,1
2020-03-25T07,48.98,63.46,4.09,33.325,6.357,1,1,1,1,1
2020-03-25T08,39.343,55.27,4.09,32.717,5.833,1,1,1,1,1
2020-03-25T20,55.85,112.79,4.73,17.65,6.04,1,1,1,1,1
2020-03-25T22,33.7,48.36,4.73,10.935,5.995,1,1,1,1,1
2020-03-25T23,32.24,66.75,4.73,8.66,6.37,1,1,1,1,1
2020-03-26T00,30.855,51.14,4.73,7.655,6.315,1,1,1,1,1
2020-03-26T01,33.22,63.6,4.73,10.96,6.46,1,1,1,1,1
2020-03-26T02,33.68,56.887,4.73,14.953,4.763,1,1,1,1,1
2020-03-26T03,27.51,53.5,4.73,19.6,6.17,1,1,1,1,1
2020-03-26T04,27.51,49.23,4.73,22.08,5.97,1,1,1,1,1
2020-03-26T05,24.675,61.0,4.73,20.84,3.705,1,1,1,1,1
2020-03-26T06,21.95,55.83,4.73,21.12,5.41,1,1,1,1,1
2020-03-26T07,19.74,52.205,4.73,19.51,5.19,1,1,1,1,1
2020-03-26T08,20.74,50.64,4.73,19.48,3.145,1,1,1,1,1
2020-03-26T09,19.885,47.74,4.73,21.325,5.22,1,1,1,1,1
2020-03-26T10,18.49,49.407,4.73,18.223,5.497,1,1,1,1,1
2020-03-26T11,15.457,46.905,4.73,18.913,4.562,1,1,1,1,1
2020-03-26T12,19.732,56.0,4.73,18.3,5.465,1,1,1,1,1
2020-03-26T13,27.698,55.385,4.73,16.44,5.495,1,1,1,1,1
2020-03-26T14,27.69,60.68,4.73,10.593,5.823,1,1,1,1,1
2020-03-26T15,30.867,67.09,4.73,9.743,6.11,1,1,1,1,1
2020-03-26T16,33.002,64.56,4.73,6.71,6.237,1,1,1,1,1
2020-03-26T17,35.75,69.447,4.73,5.37,4.647,1,1,1,1,1
2020-03-26T18,44.19,93.49,4.73,5.163,6.27,2,2,2,2,2
2020-03-26T19,48.322,134.903,4.73,8.463,6.388,1,1,1,1,1
2020-03-26T20,46.77,78.047,4.73,12.828,4.768,1,1,1,1,1
2020-03-26T21,36.273,42.112,4.73,13.13,4.255,1,1,1,1,1
2020-03-26T22,29.485,45.605,4.73,12.54,4.485,1,1,1,1,1
2020-03-26T23,25.92,57.35,4.73,9.66,6.155,1,1,1,1,1
2020-03-27T00,19.555,82.315,4.73,6.428,6.297,1,1,1,1,1
2020-03-27T01,15.428,59.155,4.73,5.955,4.593,1,1,1,1,1
2020-03-27T02,13.723,53.693,4.73,4.93,4.732,1,1,1,1,1
2020-03-27T03,12.933,112.86,4.73,3.145,6.04,1,1,1,1,1
2020-03-27T04,22.725,133.045,4.73,4.23,6.105,1,1,1,1,1
2020-03-27T05,33.672,116.618,4.73,5.955,2.353,1,1,1,1,1
2020-03-27T06,27.517,75.897,4.73,13.75,6.147,1,1,1,1,1
2020-03-27T07,19.538,45.017,4.73,15.102,5.895,1,1,1,1,1
2020-03-27T08,14.145,27.4,4.73,18.295,5.005,1,1,1,1,1
2020-03-27T09,10.075,17.223,4.73,22.363,6.003,1,1,1,1,1
2020-03-27T10,7.555,11.175,4.73,24.695,6.025,1,1,1,1,1
2020-03-27T11,5.947,7.52,4.73,25.12,4.35,1,1,1,1,1
2020-03-27T12,4.248,13.453,4.73,24.917,4.117,1,1,1,1,1
2020-03-27T13,8.987,22.467,4.73,21.56,5.587,1,1,1,1,1
2020-03-27T14,11.13,31.84,4.73,20.927,4.39,1,1,1,1,1
2020-03-27T15,11.445,34.927,4.73,13.79,3.025,1,1,1,1,1
2020-03-27T16,15.91,41.02,4.73,6.367,5.84,1,1,1,1,1
2020-03-27T17,20.35,40.08,4.73,2.31,4.527,1,1,1,1,1
2020-03-27T18,23.706,48.28,4.73,3.508,6.329,2,2,2,2,2
2020-03-27T19,21.52,47.67,4.73,3.32,6.41,1,1,1,1,1
2020-03-27T20,16.64,40.288,4.73,3.792,5.147,1,1,1,1,1
2020-03-27T21,12.582,34.9,4.73,2.13,6.04,1,1,1,1,1
2020-03-27T22,11.143,35.707,4.73,3.438,6.112,1,1,1,1,1
2020-03-27T23,10.5,36.037,4.73,2.272,5.183,1,1,1,1,1
2020-03-28T00,9.988,32.65,4.73,1.848,6.147,1,1,1,1,1
2020-03-28T01,11.61,31.973,4.73,2.067,6.12,1,1,1,1,1
2020-03-28T02,15.138,45.97,4.73,5.688,4.915,1,1,1,1,1
2020-03-28T03,18.49,33.977,4.73,14.707,5.785,1,1,1,1,1
2020-03-28T04,14.555,25.94,4.73,20.59,5.795,1,1,1,1,1
2020-03-28T05,9.907,19.567,7.293,24.13,4.507,1,1,1,1,1
2020-03-28T06,7.847,13.43,11.057,28.437,5.81,1,1,1,1,1
2020-03-28T07,9.705,12.442,11.013,28.17,5.61,1,1,1,1,1
2020-03-28T08,12.775,13.797,11.072,27.03,4.658,1,1,1,1,1
2020-03-28T09,12.453,19.008,10.887,28.008,5.582,1,1,1,1,1
2020-03-28T10,10.96,15.942,11.15,27.038,5.482,1,1,1,1,1
2020-03-28T11,8.87,19.67,11.08,26.707,3.95,1,1,1,1,1
2020-03-28T12,10.05,28.207,11.018,24.25,5.14,1,1,1,1,1
2020-03-28T13,13.825,20.358,11.098,17.38,5.368,1,1,1,1,1
2020-03-28T14,14.605,33.043,11.018,12.692,4.77,1,1,1,1,1
2020-03-28T15,15.902,42.257,11.13,9.335,5.873,1,1,1,1,1
2020-03-28T16,18.795,42.133,11.04,8.072,5.842,1,1,1,1,1
2020-03-28T17,21.907,55.747,10.923,7.437,4.357,1,1,1,1,1
