hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-25T01,14.5,102.5,19.55,7.1,7.45,1,1,1,1,1
2018-08-25T02,14.0,131.5,15.3,8.5,6.5,1,1,1,1,1
2018-08-25T03,12.0,149.75,12.85,14.325,6.75,1,1,1,1,1
2018-08-25T04,12.0,182.0,11.8,15.4,4.9,1,1,1,1,1
2018-08-25T05,12.5,143.5,11.4,24.1,9.7,1,1,1,1,1
2018-08-25T06,17.5,131.5,15.15,27.4,9.95,1,1,1,1,1
2018-08-25T07,20.0,116.5,12.4,29.0,7.7,1,1,1,1,1
2018-08-25T08,16.0,109.333,15.833,24.067,4.467,1,1,1,1,1
2018-08-25T09,11.0,117.667,8.233,29.9,2.8,1,1,1,1,1
2018-08-25T10,7.667,101.333,13.433,29.0,4.467,1,1,1,1,1
2018-08-25T11,8.667,119.333,21.7,18.5,13.5,1,1,1,1,1
2018-08-25T12,13.333,109.333,29.1,6.833,10.7,1,1,1,1,1
2018-08-25T13,14.0,74.5,27.7,4.15,11.55,1,1,1,1,1
2018-08-25T14,28.0,151.0,26.6,7.5,10.5,1,1,1,1,1
2018-08-25T15,27.0,163.667,27.167,6.067,11.1,1,1,1,1,1
2018-08-25T16,22.5,185.5,22.35,5.4,9.85,1,1,1,1,1
2018-08-25T17,21.0,152.0,20.65,5.35,9.65,1,1,1,1,1
2018-08-25T18,18.75,113.75,17.875,5.275,8.15,2,2,2,2,2
2018-08-25T19,8.5,73.5,14.6,11.3,11.7,1,1,1,1,1
2018-08-25T20,7.0,55.5,9.9,8.05,10.1,1,1,1,1,1
2018-08-25T21,6.0,51.0,8.167,9.233,17.967,1,1,1,1,1
2018-08-25T22,10.333,55.333,8.6,9.6,12.433,1,1,1,1,1
2018-08-25T23,17.333,72.0,14.8,5.633,6.6,1,1,1,1,1
2018-08-26T00,13.333,100.0,19.833,5.767,6.133,1,1,1,1,1
2018-08-26T01,14.0,122.5,14.3,8.2,7.25,1,1,1,1,1
2018-08-26T02,13.5,103.0,9.95,13.05,6.85,1,1,1,1,1
2018-08-26T03,12.0,98.5,7.35,17.75,6.0,1,1,1,1,1
2018-08-26T04,13.0,115.0,7.6,23.65,5.5,1,1,1,1,1
2018-08-26T05,12.0,107.5,8.9,33.25,6.0,1,1,1,1,1
2018-08-26T06,15.0,98.0,7.75,40.4,13.3,1,1,1,1,1
2018-08-26T07,18.667,99.333,8.9,40.067,12.3,1,1,1,1,1
2018-08-26T08,15.667,99.667,7.167,42.333,11.2,1,1,1,1,1
2018-08-26T09,14.0,103.333,7.733,44.033,10.6,1,1,1,1,1
