hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2026-01-10T03,259.0,365.0,134.267,0.7,8.167,1,1,1,1,1
2026-01-10T05,216.0,298.0,155.3,49.8,13.8,1,1,1,1,1
2026-01-10T06,186.0,272.0,152.475,76.0,8.875,1,1,1,1,1
2026-01-10T07,162.0,256.0,126.775,105.175,5.875,1,1,1,1,1
2026-01-10T08,117.0,186.0,112.033,124.867,2.167,1,1,1,1,1
2026-01-10T09,99.0,171.0,114.167,119.833,0.05,1,1,1,1,1
2026-01-10T10,91.0,182.0,133.55,104.35,,1,1,1,1,0
2026-01-10T11,101.0,204.0,170.375,67.625,7.633,1,1,1,1,1
2026-01-10T12,127.0,239.0,202.5,31.0,10.0,1,1,1,1,1
2026-01-20T14,200.0,415.0,112.7,10.5,14.6,1,1,1,1,1
2026-01-20T15,196.0,351.0,111.475,11.825,15.325,1,1,1,1,1
2026-01-20T16,224.0,382.0,104.2,12.7,15.525,1,1,1,1,1
2026-01-20T17,269.0,497.0,99.925,11.95,18.225,1,1,1,1,1
2026-01-20T18,283.0,499.0,79.9,10.9,17.1,1,1,1,1,1
2026-01-20T19,274.0,466.0,75.575,13.9,17.025,1,1,1,1,1
2026-01-20T20,254.0,421.0,68.8,12.35,48.65,1,1,1,1,1
2026-01-20T21,254.0,404.0,62.825,11.8,15.2,1,1,1,1,1
2026-01-20T22,229.0,362.0,63.575,11.8,14.1,1,1,1,1,1
2026-01-20T23,212.0,322.0,64.65,11.375,13.875,1,1,1,1,1
2026-01-21T00,216.0,320.0,60.875,11.675,12.45,1,1,1,1,1
2026-01-21T01,235.0,329.0,60.775,11.9,12.0,1,1,1,1,1
2026-01-21T02,233.0,316.0,68.2,12.9,12.2,1,1,1,1,1
2026-01-21T03,216.0,342.0,79.35,15.1,12.375,1,1,1,1,1
2026-01-21T04,217.0,438.0,92.475,25.4,13.825,1,1,1,1,1
2026-01-21T05,201.0,345.0,82.45,70.925,15.4,1,1,1,1,1
2026-01-21T06,180.0,293.0,59.333,136.133,15.9,1,1,1,1,1
2026-01-21T07,133.0,241.0,39.275,171.5,13.025,1,1,1,1,1
2026-01-21T08,112.0,186.0,35.25,169.95,15.7,1,1,1,1,1
2026-01-21T09,103.0,182.0,60.2,155.475,57.95,1,1,1,1,1
2026-01-21T10,99.0,180.0,79.325,112.9,22.25,1,1,1,1,1
2026-01-21T11,83.0,157.0,106.65,99.1,16.375,1,1,1,1,1
2026-01-21T12,83.0,195.0,167.075,29.475,12.925,1,1,1,1,1
2026-01-21T13,107.0,267.0,199.7,1.15,11.925,1,1,1,1,1
2026-01-21T14,162.0,366.0,198.95,4.8,13.025,1,1,1,1,1
2026-01-21T15,169.0,399.0,190.675,8.8,11.8,1,1,1,1,1
2026-01-21T16,178.0,365.0,182.025,8.75,11.125,1,1,1,1,1
2026-01-21T17,234.0,478.0,171.875,8.55,14.2,1,1,1,1,1
2026-01-21T18,229.0,451.0,145.2,9.4,18.8,1,1,1,1,1
2026-01-21T19,239.0,484.0,140.0,7.5,17.6,1,1,1,1,1
2026-01-21T20,243.0,495.0,128.15,8.325,54.35,1,1,1,1,1
2026-01-21T21,241.0,421.0,139.15,12.825,19.125,1,1,1,1,1
2026-01-21T22,221.0,342.0,117.075,9.45,22.2,1,1,1,1,1
2026-01-21T23,222.0,360.0,116.15,8.7,21.925,1,1,1,1,1
2026-01-22T00,234.0,348.0,103.1,8.9,22.5,1,1,1,1,1
2026-01-22T01,233.0,367.0,106.625,8.175,23.425,1,1,1,1,1
2026-01-22T02,255.0,445.0,137.8,8.575,21.075,1,1,1,1,1
2026-01-22T03,273.0,480.0,215.15,8.625,19.725,1,1,1,1,1
2026-01-22T04,271.0,470.0,204.9,43.225,15.875,1,1,1,1,1
2026-01-22T05,213.0,426.0,123.25,111.85,10.725,1,1,1,1,1
2026-01-22T06,133.0,239.0,85.125,165.275,12.35,1,1,1,1,1
2026-01-22T07,118.0,221.0,70.367,181.2,10.967,1,1,1,1,1
2026-01-22T08,111.0,217.0,74.85,191.95,11.35,1,1,1,1,1
2026-01-22T09,128.0,266.0,68.967,190.233,15.267,1,1,1,1,1
2026-01-22T10,121.0,233.0,86.9,,15.9,1,1,1,0,1
2026-01-22T11,113.0,227.0,61.15,131.65,8.2,1,1,1,1,1
2026-01-22T12,113.0,267.0,113.567,59.9,6.333,1,1,1,1,1
2026-01-22T13,157.0,372.0,121.275,23.2,7.975,1,1,1,1,1
2026-01-22T14,219.0,455.0,131.575,15.7,9.575,1,1,1,1,1
2026-01-22T15,218.0,467.0,98.05,60.85,8.2,1,1,1,1,1
2026-01-22T16,167.0,298.0,62.3,85.775,6.9,1,1,1,1,1
2026-01-22T17,151.0,291.0,67.8,81.725,5.5,1,1,1,1,1
2026-01-22T18,144.0,273.0,47.4,95.0,5.0,1,1,1,1,1
2026-01-22T19,134.0,222.0,53.725,94.3,3.15,1,1,1,1,1
2026-01-22T20,123.0,267.0,49.2,94.875,34.6,1,1,1,1,1
2026-01-22T21,125.0,249.0,48.35,105.175,2.325,1,1,1,1,1
2026-01-22T22,114.0,234.0,42.05,104.8,1.375,1,1,1,1,1
2026-01-22T23,119.0,171.0,43.45,98.25,0.8,1,1,1,1,1
2026-01-23T00,117.0,298.0,34.775,106.1,2.125,1,1,1,1,1
2026-01-23T01,113.0,190.0,39.875,103.05,1.425,1,1,1,1,1
2026-01-23T02,128.0,243.0,45.675,61.55,1.6,1,1,1,1,1
2026-01-23T03,147.0,186.0,68.2,24.7,3.35,1,1,1,1,1
2026-01-23T04,158.0,200.0,79.8,17.5,3.967,1,1,1,1,1
2026-01-23T05,167.0,215.0,92.2,11.867,4.35,1,1,1,1,1
2026-01-23T06,171.0,215.0,89.7,23.4,4.767,1,1,1,1,1
2026-01-23T07,163.0,204.0,78.725,52.125,6.25,1,1,1,1,1
2026-01-23T08,163.0,190.0,62.15,71.2,5.1,1,1,1,1,1
2026-01-23T09,155.0,189.0,58.45,87.5,5.8,1,1,1,1,1
2026-01-23T10,145.0,180.0,60.475,80.425,5.575,1,1,1,1,1
2026-01-23T11,157.0,195.0,64.15,71.575,6.55,1,1,1,1,1
2026-01-23T12,164.0,205.0,70.225,66.575,5.425,1,1,1,1,1
2026-01-23T13,162.0,202.0,71.875,59.15,4.725,1,1,1,1,1
2026-01-23T14,152.0,190.0,70.275,58.1,3.35,1,1,1,1,1
2026-01-23T15,140.0,175.0,92.6,26.425,4.5,1,1,1,1,1
2026-01-23T16,147.0,172.0,103.775,7.95,5.95,1,1,1,1,1
2026-01-23T17,156.0,197.0,98.8,10.8,5.7,1,1,1,1,1
2026-01-23T18,153.0,190.0,80.4,9.3,7.0,1,1,1,1,1
2026-01-23T19,149.0,191.0,82.55,8.5,10.1,1,1,1,1,1
2026-01-23T20,157.0,234.0,84.5,9.6,51.8,1,1,1,1,1
2026-01-23T21,186.0,251.0,61.85,37.65,5.5,1,1,1,1,1
2026-01-23T22,116.0,150.0,56.9,51.6,4.275,1,1,1,1,1
2026-01-23T23,47.0,175.0,55.925,55.775,4.55,1,1,1,1,1
2026-01-24T00,28.0,210.0,59.225,55.95,4.3,1,1,1,1,1
2026-01-24T01,30.0,249.0,80.075,37.0,6.75,1,1,1,1,1
2026-01-24T02,38.0,196.0,74.4,39.2,4.75,1,1,1,1,1
2026-01-24T03,41.0,217.0,65.35,51.425,5.625,1,1,1,1,1
2026-01-24T04,46.0,248.0,63.575,71.4,7.375,1,1,1,1,1
2026-01-24T05,30.0,238.0,62.1,86.475,6.675,1,1,1,1,1
2026-01-24T06,33.0,208.0,62.55,99.55,8.7,1,1,1,1,1
2026-01-24T07,40.0,184.0,59.075,109.075,10.825,1,1,1,1,1
2026-01-24T08,48.0,179.0,66.275,122.375,10.3,1,1,1,1,1
2026-01-24T09,50.0,162.0,74.275,127.05,9.45,1,1,1,1,1
2026-01-24T10,44.0,162.0,78.55,105.3,9.75,1,1,1,1,1
2026-01-24T11,34.0,151.0,94.4,71.725,8.05,1,1,1,1,1
2026-01-24T12,47.0,174.0,104.425,45.425,7.45,1,1,1,1,1
2026-01-24T13,55.0,188.0,111.875,30.5,7.475,1,1,1,1,1
2026-01-24T14,62.0,211.0,111.15,22.225,7.725,1,1,1,1,1
2026-01-24T15,74.0,210.0,95.025,36.225,7.0,1,1,1,1,1
2026-01-24T16,61.0,190.0,86.9,46.0,6.2,1,1,1,1,1
2026-01-24T17,56.0,180.0,85.875,43.925,7.575,1,1,1,1,1
2026-01-24T18,55.0,166.0,70.2,52.1,5.7,1,1,1,1,1
2026-01-24T19,46.0,140.0,69.825,51.9,5.35,1,1,1,1,1
2026-01-24T20,41.0,133.0,68.55,50.4,50.45,1,1,1,1,1
2026-01-24T21,46.0,144.0,66.625,56.1,4.95,1,1,1,1,1
2026-01-24T22,53.0,140.0,74.35,38.225,4.725,1,1,1,1,1
2026-01-24T23,58.0,147.0,65.1,43.4,3.8,1,1,1,1,1
2026-01-25T00,68.0,157.0,80.925,26.4,3.675,1,1,1,1,1
2026-01-25T01,68.0,162.0,88.95,13.225,5.35,1,1,1,1,1
2026-01-25T02,69.0,167.0,82.725,25.3,6.35,1,1,1,1,1
2026-01-25T03,78.0,168.0,74.533,41.9,7.8,1,1,1,1,1
2026-01-25T04,75.0,175.0,71.425,61.45,8.5,1,1,1,1,1
2026-01-25T05,79.0,182.0,70.65,85.35,9.3,1,1,1,1,1
2026-01-25T06,66.0,168.0,63.5,109.167,9.267,1,1,1,1,1
2026-01-25T07,53.0,151.0,62.125,131.8,8.35,1,1,1,1,1
2026-01-25T08,63.0,161.0,62.7,147.05,9.225,1,1,1,1,1
2026-01-25T09,69.0,166.0,62.825,149.775,8.425,1,1,1,1,1
2026-01-25T10,63.0,139.0,66.775,142.625,7.575,1,1,1,1,1
2026-01-25T11,55.0,138.0,86.4,108.4,8.025,1,1,1,1,1
2026-01-25T12,260.0,163.0,130.875,49.525,8.4,1,1,1,1,1
2026-01-25T13,103.0,205.0,152.8,17.25,7.65,1,1,1,1,1
2026-01-25T14,124.0,256.0,154.825,9.0,8.775,1,1,1,1,1
2026-01-25T15,166.0,301.0,154.875,8.333,8.9,1,1,1,1,1
2026-01-25T16,171.0,294.0,152.85,5.9,8.675,1,1,1,1,1
2026-01-25T17,151.0,257.0,140.625,8.325,8.5,1,1,1,1,1
