hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-16T01,36.333,103.0,38.333,23.267,10.633,1,1,1,1,1
2018-08-16T02,61.25,122.0,41.675,33.375,10.4,1,1,1,1,1
2018-08-16T03,70.667,132.0,39.667,33.467,11.033,1,1,1,1,1
2018-08-16T04,62.0,149.0,39.767,12.7,10.033,1,1,1,1,1
2018-08-16T05,40.5,116.5,27.65,13.9,10.0,1,1,1,1,1
2018-08-16T06,24.0,88.0,24.6,17.95,11.4,1,1,1,1,1
2018-08-16T07,20.0,89.0,34.5,17.7,11.65,1,1,1,1,1
2018-08-16T08,34.5,117.0,32.825,24.775,11.7,1,1,1,1,1
2018-08-16T09,37.0,115.5,28.15,18.35,11.25,1,1,1,1,1
2018-08-16T10,37.0,88.0,28.2,12.433,11.2,1,1,1,1,1
2018-08-16T11,17.667,68.333,33.9,7.533,11.5,1,1,1,1,1
2018-08-16T14,58.0,113.0,25.867,12.533,13.367,1,1,1,1,1
2018-08-16T15,40.0,70.0,24.45,14.5,13.75,1,1,1,1,1
2018-08-16T18,107.0,175.0,19.95,9.5,13.35,2,2,2,2,2
2018-08-16T19,110.0,136.0,23.5,,11.0,1,1,1,0,1
2018-08-16T20,84.667,180.0,21.0,16.033,15.4,1,1,1,1,1
2018-08-16T21,61.5,147.75,19.125,48.05,11.825,1,1,1,1,1
2018-08-16T22,54.0,129.0,23.4,40.55,11.25,1,1,1,1,1
2018-08-16T23,35.5,83.0,26.05,7.45,11.8,1,1,1,1,1
2018-08-17T00,38.667,98.0,24.45,5.025,10.675,1,1,1,1,1
2018-08-17T01,16.0,66.5,28.767,13.1,9.333,1,1,1,1,1
2018-08-17T02,12.0,65.0,26.3,,9.2,1,1,1,0,1
2018-08-17T03,23.0,88.0,29.1,27.1,9.2,1,1,1,1,1
2018-08-17T05,,90.0,22.0,2.4,9.4,0,1,1,1,1
2018-08-17T06,21.0,81.0,22.2,7.05,10.9,1,1,1,1,1
2018-08-17T07,16.0,85.0,23.5,31.2,12.8,1,1,1,1,1
2018-08-17T10,35.0,65.0,19.35,102.6,11.8,1,1,1,1,1
2018-08-17T11,0.0,40.0,20.2,65.1,12.45,1,1,1,1,1
2018-08-17T14,43.0,102.0,35.2,72.2,10.75,1,1,1,1,1
2018-08-17T15,29.0,73.0,31.8,35.5,11.3,1,1,1,1,1
2018-08-17T16,34.0,110.0,31.6,107.7,10.9,1,1,1,1,1
2018-08-17T17,29.5,94.0,31.3,,9.7,1,1,1,0,1
2018-08-17T18,27.0,82.0,32.275,37.65,11.475,2,2,2,2,2
2018-08-17T19,39.25,86.5,30.25,25.7,13.5,1,1,1,1,1
2018-08-17T20,45.333,136.0,26.2,22.4,19.4,1,1,1,1,1
2018-08-17T21,43.75,111.75,22.725,11.7,15.7,1,1,1,1,1
2018-08-17T22,36.75,79.75,24.6,34.7,13.925,1,1,1,1,1
2018-08-17T23,18.0,40.0,27.267,31.567,13.7,1,1,1,1,1
2018-08-18T00,30.0,117.0,22.15,,11.15,1,1,1,0,1
2018-08-18T01,40.0,94.25,30.25,12.15,9.7,1,1,1,1,1
2018-08-18T02,60.0,90.5,31.9,46.633,9.825,1,1,1,1,1
2018-08-18T03,43.0,87.0,,42.9,,1,1,0,1,0
2018-08-18T04,33.0,90.0,26.3,,10.7,1,1,1,0,1
2018-08-18T05,9.333,66.0,30.2,60.0,9.55,1,1,1,1,1
2018-08-18T06,16.5,94.0,31.05,26.9,8.1,1,1,1,1,1
2018-08-18T07,30.5,128.0,26.7,,8.5,1,1,1,0,1
2018-08-18T08,43.5,119.0,25.867,157.45,7.933,1,1,1,1,1
2018-08-18T09,59.0,93.0,28.8,,8.6,1,1,1,0,1
2018-08-18T10,35.0,82.0,27.1,91.0,8.3,1,1,1,1,1
2018-08-18T11,2.0,41.0,36.233,,8.8,1,1,1,0,1
2018-08-18T12,19.75,73.75,37.85,,11.5,1,1,1,0,1
2018-08-18T13,25.75,92.75,56.55,,13.2,1,1,1,0,1
2018-08-18T14,28.0,98.0,,3.3,14.4,1,1,0,1,1
2018-08-18T15,105.0,112.0,,,,1,1,0,0,0
2018-08-18T17,20.0,76.0,51.5,155.0,,1,1,1,1,0
2018-08-18T20,63.0,123.0,,129.7,,1,1,0,1,0
2018-08-18T22,48.0,82.0,,,,1,1,0,0,0
2018-08-19T03,37.0,84.0,,,,1,1,0,0,0
2018-08-19T06,45.0,95.0,,,,1,1,0,0,0
2018-08-19T08,69.0,120.0,,,,1,1,0,0,0
2018-08-19T09,23.0,51.0,,,,1,1,0,0,0
2018-08-19T11,31.0,81.0,,,,1,1,0,0,0
2018-08-19T13,45.0,93.0,,,,1,1,0,0,0
2018-08-19T22,53.0,93.0,,,,1,1,0,0,0
2018-08-20T03,,142.0,,,,0,1,0,0,0
2018-08-20T06,38.0,142.0,23.5,21.4,,1,1,1,1,0
2018-08-20T07,56.0,134.0,22.4,10.8,12.8,1,1,1,1,1
2018-08-20T08,,134.0,23.3,11.4,13.1,0,1,1,1,1
2018-08-20T10,49.0,46.0,21.1,6.3,12.0,1,1,1,1,1
2018-08-20T11,43.5,76.0,31.65,5.9,12.6,1,1,1,1,1
2018-08-20T12,41.75,106.75,35.525,6.45,13.35,1,1,1,1,1
2018-08-20T13,44.667,103.25,32.7,6.55,13.1,1,1,1,1,1
2018-08-20T14,46.0,94.667,,9.033,,1,1,0,1,0
2018-08-20T15,82.0,112.0,,7.3,,1,1,0,1,0
2018-08-20T16,39.25,92.5,,26.7,,1,1,0,1,0
2018-08-20T17,44.667,89.333,,3.1,,1,1,0,1,0
2018-08-20T18,42.0,74.0,,,,2,2,0,0,0
2018-08-20T19,34.333,74.0,,,,1,1,0,0,0
2018-08-20T20,20.75,62.0,,,,1,1,0,0,0
2018-08-20T21,25.667,60.333,,,,1,1,0,0,0
2018-08-20T22,24.25,57.5,,,,1,1,0,0,0
2018-08-20T23,23.25,62.0,,,,1,1,0,0,0
2018-08-21T00,27.0,61.333,,,,1,1,0,0,0
2018-08-21T01,,49.0,34.3,,,0,1,1,0,0
2018-08-21T02,19.0,71.5,39.3,3.333,,1,1,1,1,0
2018-08-21T03,19.0,76.0,,,,1,1,0,0,0
2018-08-21T04,31.0,91.0,,3.55,,1,1,0,1,0
2018-08-21T05,29.0,91.0,28.6,0.6,26.95,1,1,1,1,1
2018-08-21T06,28.0,68.667,22.2,5.0,14.975,1,1,1,1,1
2018-08-21T07,33.0,139.0,25.4,9.6,11.3,1,1,1,1,1
2018-08-21T10,39.0,104.0,,13.5,,1,1,0,1,0
2018-08-21T12,10.5,50.5,58.2,3.4,12.3,1,1,1,1,1
2018-08-21T13,17.667,92.0,50.967,0.7,12.833,1,1,1,1,1
2018-08-21T16,16.0,76.0,43.35,5.9,12.85,1,1,1,1,1
2018-08-21T17,21.0,81.0,37.25,5.6,11.4,1,1,1,1,1
2018-08-21T18,27.0,81.0,48.5,5.9,11.8,1,1,1,1,1
2018-08-21T19,33.0,132.0,30.3,,11.25,1,1,1,0,1
2018-08-22T05,27.0,80.0,21.8,,10.85,1,1,1,0,1
2018-08-22T06,,47.0,20.7,,14.1,0,1,1,0,1
2018-08-22T07,,47.0,19.7,5.3,14.7,0,1,1,1,1
2018-08-22T08,6.0,51.0,27.8,9.2,13.9,1,1,1,1,1
2018-08-22T09,21.0,107.0,26.9,13.1,14.9,1,1,1,1,1
2018-08-22T10,21.0,107.0,25.4,4.7,14.7,1,1,1,1,1
2018-08-22T11,19.333,52.667,35.3,2.033,14.8,1,1,1,1,1
2018-08-22T12,46.0,118.0,45.1,0.4,12.4,1,1,1,1,1
2018-08-22T13,46.0,93.0,28.95,0.4,11.55,1,1,1,1,1
2018-08-22T15,50.0,112.0,46.4,9.4,11.3,1,1,1,1,1
2018-08-22T16,50.0,112.0,34.0,6.1,10.7,1,1,1,1,1
2018-08-22T19,43.0,104.0,31.6,,,1,1,1,0,0
2018-08-22T20,50.333,143.0,19.7,,,1,1,1,0,0
2018-08-22T21,29.0,91.0,19.0,,,1,1,1,0,0
2018-08-22T22,27.0,71.0,16.9,,,1,1,1,0,0
2018-08-22T23,8.0,27.0,21.2,,,1,1,1,0,0
2018-08-23T06,17.0,76.0,18.8,2.9,11.8,1,1,1,1,1
2018-08-23T07,4.0,30.0,16.4,8.8,12.8,1,1,1,1,1
2018-08-23T08,29.5,91.5,18.8,11.4,12.15,1,1,1,1,1
2018-08-23T09,30.0,85.0,20.833,9.4,11.767,1,1,1,1,1
2018-08-24T07,22.0,108.0,20.3,14.7,11.0,1,1,1,1,1
2018-08-24T08,21.0,109.0,19.3,14.55,10.375,1,1,1,1,1
2018-08-24T09,16.5,119.0,17.2,14.2,10.25,1,1,1,1,1
2018-08-24T10,13.5,115.0,16.95,9.6,10.1,1,1,1,1,1
2018-08-24T11,10.667,100.333,20.1,8.867,10.9,1,1,1,1,1
2018-08-24T12,8.25,92.75,23.525,7.45,11.275,1,1,1,1,1
2018-08-24T13,12.667,95.333,35.933,4.567,11.167,1,1,1,1,1
2018-08-24T14,18.333,93.667,33.4,5.433,10.8,1,1,1,1,1
2018-08-24T15,17.25,79.0,31.55,6.85,11.65,1,1,1,1,1
2018-08-24T16,24.0,86.75,30.15,7.1,11.7,1,1,1,1,1
2018-08-24T17,16.25,87.5,30.8,6.7,11.7,1,1,1,1,1
2018-08-24T18,13.667,72.166,19.483,7.484,11.166,1,2,2,2,2
2018-08-24T19,12.0,62.0,16.933,5.9,10.933,1,1,1,1,1
2018-08-24T20,10.0,60.0,14.7,5.7,,1,1,1,1,0
2018-08-24T21,9.0,59.0,16.0,5.367,11.867,1,1,1,1,1
2018-08-24T22,9.333,59.667,16.467,5.867,11.0,1,1,1,1,1
2018-08-24T23,8.0,53.0,17.5,8.6,10.2,1,1,1,1,1
2018-08-25T00,9.0,56.5,18.2,7.75,9.85,1,1,1,1,1
2018-08-25T01,10.5,63.5,18.625,6.85,9.95,1,1,1,1,1
2018-08-25T02,12.25,70.25,17.7,6.1,10.275,1,1,1,1,1
2018-08-25T03,13.0,80.25,17.925,6.6,10.6,1,1,1,1,1
2018-08-25T04,13.0,90.0,17.2,8.6,10.2,1,1,1,1,1
2018-08-25T05,17.0,106.0,18.2,5.1,9.3,1,1,1,1,1
2018-08-25T06,17.25,94.0,18.0,13.1,9.7,1,1,1,1,1
2018-08-25T07,14.5,98.75,17.3,16.75,9.525,1,1,1,1,1
