hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-19T04,36.0,77.0,14.7,19.6,12.9,1,1,1,1,1
2018-08-19T07,69.0,144.0,13.1,54.3,10.4,1,1,1,1,1
2018-08-19T09,52.0,127.0,21.1,16.3,9.7,1,1,1,1,1
2018-08-19T12,34.0,81.0,28.0,21.9,11.5,1,1,1,1,1
2018-08-20T02,94.0,191.0,13.5,12.3,2.0,1,1,1,1,1
2018-08-20T06,52.0,108.0,3.0,55.2,12.2,1,1,1,1,1
2018-08-20T07,48.0,83.0,20.7,51.75,7.05,1,1,1,1,1
2018-08-20T10,51.0,114.0,3.1,59.5,8.8,1,1,1,1,1
2018-08-20T11,53.5,124.5,7.75,41.1,6.7,1,1,1,1,1
2018-08-20T12,52.5,125.75,10.65,25.975,5.05,1,1,1,1,1
2018-08-20T13,39.667,93.333,17.167,17.6,4.6,1,1,1,1,1
2018-08-20T14,35.333,88.333,15.867,13.0,4.167,1,1,1,1,1
2018-08-20T15,35.333,82.667,17.633,9.033,3.867,1,1,1,1,1
2018-08-20T16,35.333,80.667,17.6,5.8,4.567,1,1,1,1,1
2018-08-20T17,40.25,89.5,19.4,4.075,4.367,1,1,1,1,1
2018-08-20T18,45.5,96.166,20.084,3.95,4.65,2,2,2,2,2
2018-08-20T19,35.75,73.25,12.333,7.15,6.367,1,1,1,1,1
2018-08-20T20,29.25,63.5,17.75,4.975,5.7,1,1,1,1,1
2018-08-20T21,30.0,68.0,10.167,5.667,3.9,1,1,1,1,1
2018-08-20T22,38.25,72.0,14.1,4.175,3.475,1,1,1,1,1
2018-08-20T23,27.0,57.0,13.5,4.433,4.55,1,1,1,1,1
2018-08-21T00,32.25,68.0,9.575,5.4,4.875,1,1,1,1,1
2018-08-21T01,30.0,62.0,10.667,8.967,5.633,1,1,1,1,1
2018-08-21T02,39.0,85.0,17.133,10.4,10.4,1,1,1,1,1
2018-08-21T03,42.333,107.0,21.167,24.367,24.9,1,1,1,1,1
2018-08-21T04,41.5,102.0,17.25,63.05,27.15,1,1,1,1,1
2018-08-21T05,39.75,103.25,30.75,128.025,16.6,1,1,1,1,1
2018-08-21T06,44.75,116.75,25.45,94.5,14.725,1,1,1,1,1
2018-08-21T07,42.5,100.5,11.9,90.1,16.75,1,1,1,1,1
2018-08-21T12,33.5,105.0,28.05,19.85,6.5,1,1,1,1,1
