hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-03-30T08,42.0,178.0,20.2,215.8,20.8,1,1,1,1,1
2022-03-30T09,38.0,168.0,20.9,215.09,26.1,1,1,1,1,1
2022-03-30T10,43.0,186.0,17.4,149.45,20.5,1,1,1,1,1
2022-03-30T11,39.0,179.0,23.5,124.89,20.0,1,1,1,1,1
2022-03-30T12,46.0,206.0,110.5,1.51,14.0,1,1,1,1,1
2022-03-30T13,66.0,430.0,128.3,,14.2,1,1,1,0,1
2022-03-30T14,120.0,562.0,95.2,,17.4,1,1,1,0,1
2022-03-30T15,126.0,459.0,89.9,0.35,11.0,1,1,1,1,1
2022-03-30T16,133.0,508.0,78.9,,20.3,1,1,1,0,1
2022-03-30T17,145.0,443.0,60.2,7.31,21.5,1,1,1,1,1
2022-03-30T18,115.0,334.0,64.9,2.16,24.0,1,1,1,1,1
2022-03-30T19,118.0,332.0,68.3,,33.9,1,1,1,0,1
2022-03-30T20,134.0,332.0,,0.2,,1,1,0,1,0
2022-03-30T21,134.0,334.0,47.0,2.88,17.9,1,1,1,1,1
2022-03-30T22,130.0,290.0,37.1,9.04,10.8,1,1,1,1,1
2022-03-30T23,137.0,296.0,31.8,17.72,16.2,1,1,1,1,1
2022-03-31T00,130.0,283.0,39.1,22.3,32.4,1,1,1,1,1
2022-03-31T01,134.0,318.0,49.2,9.74,34.3,1,1,1,1,1
2022-03-31T08,69.0,223.0,10.2,166.58,23.7,1,1,1,1,1
2022-03-31T09,60.0,214.0,10.5,151.43,17.7,1,1,1,1,1
2022-03-31T10,56.0,205.0,11.2,138.22,18.0,1,1,1,1,1
2022-03-31T11,52.0,204.0,23.4,103.86,39.4,1,1,1,1,1
2022-03-31T12,51.0,233.0,26.3,96.84,22.4,1,1,1,1,1
2022-03-31T13,56.0,232.0,91.4,18.48,25.0,1,1,1,1,1
2022-03-31T14,71.0,314.0,93.3,0.06,19.8,1,1,1,1,1
2022-03-31T15,102.0,426.0,78.3,0.25,17.7,1,1,1,1,1
2022-03-31T16,125.0,473.0,87.0,0.84,22.5,1,1,1,1,1
2022-03-31T17,129.0,439.0,85.6,3.96,49.0,1,1,1,1,1
2022-03-31T18,111.0,338.0,40.3,35.67,38.9,1,1,1,1,1
2022-03-31T19,77.0,244.0,20.8,,38.5,1,1,1,0,1
2022-03-31T20,55.0,168.0,,70.54,,1,1,0,1,0
2022-03-31T21,43.0,138.0,13.4,81.61,23.4,1,1,1,1,1
2022-03-31T22,43.0,134.0,15.1,81.81,23.5,1,1,1,1,1
2022-03-31T23,43.0,130.0,19.4,66.6,23.6,1,1,1,1,1
2022-04-01T01,48.0,146.0,32.5,39.83,23.9,1,1,1,1,1
2022-04-01T02,50.0,166.0,41.8,46.65,26.8,1,1,1,1,1
2022-04-01T03,59.0,192.0,44.5,63.66,41.4,1,1,1,1,1
2022-04-01T04,65.0,230.0,35.6,114.21,21.5,1,1,1,1,1
2022-04-01T05,41.0,179.0,23.8,141.71,17.0,1,1,1,1,1
2022-04-01T06,33.0,148.0,14.2,133.48,9.6,1,1,1,1,1
2022-04-01T07,24.0,109.0,13.7,126.15,3.9,1,1,1,1,1
2022-04-01T08,15.0,106.0,11.8,111.21,9.2,1,1,1,1,1
2022-04-01T09,13.0,108.0,11.3,117.09,9.8,1,1,1,1,1
2022-04-01T10,17.0,114.0,11.6,111.62,6.1,1,1,1,1,1
2022-04-01T11,15.0,134.0,14.9,105.04,6.4,1,1,1,1,1
2022-04-01T12,15.0,113.0,22.7,87.34,5.1,1,1,1,1,1
2022-04-01T13,17.0,118.0,78.6,20.48,2.8,1,1,1,1,1
2022-04-01T14,46.0,202.0,104.6,,5.5,1,1,1,0,1
2022-04-01T16,64.0,278.0,97.0,0.67,19.5,1,1,1,1,1
2022-04-01T17,72.0,396.0,88.1,0.59,32.3,1,1,1,1,1
2022-04-01T18,65.0,298.0,77.7,0.63,28.5,1,1,1,1,1
2022-04-01T19,71.0,289.0,84.9,,24.7,1,1,1,0,1
2022-04-01T20,70.0,237.0,,4.76,,1,1,0,1,0
2022-04-01T21,77.0,249.0,64.7,6.49,14.1,1,1,1,1,1
2022-04-01T22,76.0,226.0,56.0,4.53,8.3,1,1,1,1,1
2022-04-01T23,82.0,237.0,58.3,3.21,21.4,1,1,1,1,1
2022-04-02T00,106.0,248.0,56.4,2.18,48.0,1,1,1,1,1
2022-04-02T01,141.0,323.0,62.4,2.53,42.5,1,1,1,1,1
2022-04-02T02,167.0,384.0,75.4,20.87,40.7,1,1,1,1,1
2022-04-02T03,122.0,323.0,66.3,92.3,44.2,1,1,1,1,1
2022-04-02T04,99.0,283.0,31.2,144.14,42.1,1,1,1,1,1
2022-04-02T05,63.0,215.0,17.6,139.41,17.2,1,1,1,1,1
2022-04-02T06,32.0,120.0,12.6,170.5,15.7,1,1,1,1,1
2022-04-02T07,35.0,151.0,14.2,190.18,14.2,1,1,1,1,1
2022-04-02T08,35.0,146.0,12.6,171.34,12.9,1,1,1,1,1
2022-04-02T09,26.0,130.0,13.8,157.8,6.5,1,1,1,1,1
2022-04-02T10,22.0,107.0,15.2,172.89,8.7,1,1,1,1,1
2022-04-02T11,19.0,108.0,24.8,139.02,8.4,1,1,1,1,1
2022-04-02T12,28.0,178.0,37.7,120.83,10.6,1,1,1,1,1
2022-04-02T13,52.0,364.0,55.5,90.89,22.2,1,1,1,1,1
2022-04-02T14,93.0,390.0,87.4,27.91,22.2,1,1,1,1,1
2022-04-02T15,118.0,386.0,88.4,32.24,18.3,1,1,1,1,1
2022-04-02T16,113.0,364.0,56.8,67.91,22.1,1,1,1,1,1
2022-04-02T17,97.0,297.0,23.7,81.22,33.5,1,1,1,1,1
2022-04-02T18,113.0,272.0,31.2,56.41,41.0,1,1,1,1,1
2022-04-02T19,141.0,329.0,33.9,,44.1,1,1,1,0,1
2022-04-02T20,134.0,317.0,,37.98,,1,1,0,1,0
2022-04-02T21,125.0,288.0,26.4,35.04,34.7,1,1,1,1,1
2022-04-02T22,118.0,266.0,26.4,34.28,33.0,1,1,1,1,1
2022-04-03T06,1390.0,,19.0,,,1,0,1,0,0
2022-04-03T07,1390.0,,26.1,,23.6,1,0,1,0,1
2022-04-03T08,38.0,186.0,19.5,,18.4,1,1,1,0,1
2022-04-03T09,32.0,158.0,20.5,,16.3,1,1,1,0,1
2022-04-03T10,31.0,134.0,15.2,,16.2,1,1,1,0,1
2022-04-03T11,27.0,146.0,31.0,,19.2,1,1,1,0,1
2022-04-03T12,21.0,155.0,94.8,,15.3,1,1,1,0,1
2022-04-03T13,35.0,280.0,99.8,,18.8,1,1,1,0,1
2022-04-03T14,81.0,422.0,69.7,,28.6,1,1,1,0,1
2022-04-03T15,83.0,409.0,92.9,,30.9,1,1,1,0,1
2022-04-03T16,96.0,451.0,74.8,,32.9,1,1,1,0,1
2022-04-03T17,96.0,414.0,69.0,,29.3,1,1,1,0,1
2022-04-03T18,119.0,494.0,63.9,,18.9,1,1,1,0,1
2022-04-03T19,99.0,372.0,76.3,,19.6,1,1,1,0,1
2022-04-03T20,68.0,258.0,,,,1,1,0,0,0
2022-04-03T21,78.0,238.0,62.5,,49.7,1,1,1,0,1
2022-04-03T22,148.0,310.0,58.2,,54.9,1,1,1,0,1
2022-04-03T23,132.0,291.0,45.7,,55.6,1,1,1,0,1
2022-04-04T00,116.0,257.0,46.9,,40.9,1,1,1,0,1
2022-04-04T01,104.0,274.0,43.4,,14.9,1,1,1,0,1
2022-04-04T02,51.0,228.0,35.8,,13.6,1,1,1,0,1
2022-04-04T03,47.0,240.0,31.8,,16.3,1,1,1,0,1
2022-04-04T04,47.0,242.0,26.8,,20.5,1,1,1,0,1
2022-04-04T05,44.0,226.0,26.6,,19.4,1,1,1,0,1
2022-04-04T06,50.0,231.0,21.0,,23.8,1,1,1,0,1
