hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-26T13,34.5,75.5,7.8,24.3,12.0,1,1,1,1,1
2018-08-26T14,39.0,77.0,16.1,11.9,13.8,1,1,1,1,1
2018-08-26T15,37.0,77.0,14.5,12.6,14.5,1,1,1,1,1
2018-08-26T16,35.0,77.0,10.9,11.2,13.1,1,1,1,1,1
2018-08-26T17,31.5,73.0,7.65,8.75,11.45,1,1,1,1,1
2018-08-26T18,29.5,60.5,5.5,9.0,12.2,1,1,1,1,1
2018-08-26T19,24.0,41.0,2.0,10.8,12.4,1,1,1,1,1
2018-08-26T20,24.5,40.0,4.2,7.9,12.8,1,1,1,1,1
2018-08-26T21,34.0,56.0,6.9,5.8,12.8,1,1,1,1,1
2018-08-26T22,35.0,54.0,7.05,5.95,12.8,1,1,1,1,1
2018-08-26T23,32.5,43.0,6.65,7.3,13.95,1,1,1,1,1
2018-08-27T00,13.0,17.0,20.4,6.1,13.9,1,1,1,1,1
2018-08-27T01,17.0,19.0,22.1,5.2,14.6,1,1,1,1,1
2018-08-27T02,29.0,34.0,18.1,6.9,,1,1,1,1,0
2018-08-27T03,35.0,50.0,7.4,9.2,,1,1,1,1,0
2018-08-27T10,22.0,53.0,,27.2,,1,1,0,1,0
2018-08-27T11,22.75,53.0,1.75,24.8,12.625,1,1,1,1,1
2018-08-27T12,24.5,48.0,5.35,18.125,12.775,1,1,1,1,1
2018-08-27T13,23.0,48.0,6.5,18.9,13.6,1,1,1,1,1
2018-08-27T14,66.0,128.0,24.5,9.7,15.4,1,1,1,1,1
2018-08-27T15,58.0,118.333,16.9,9.167,15.3,1,1,1,1,1
2018-08-27T16,40.5,95.5,16.775,7.65,15.3,1,1,1,1,1
2018-08-27T17,38.25,87.5,19.125,6.525,12.425,1,1,1,1,1
2018-08-27T18,42.0,91.166,21.95,7.3,11.184,2,2,2,2,2
2018-08-27T19,27.5,72.0,8.475,9.2,11.025,1,1,1,1,1
2018-08-27T20,29.5,69.75,3.2,8.575,9.4,1,1,1,1,1
2018-08-27T21,27.333,56.667,2.933,9.133,10.6,1,1,1,1,1
2018-08-27T22,20.75,34.25,1.375,9.25,9.233,1,1,1,1,1
2018-08-27T23,20.0,11.0,,16.45,11.975,1,1,0,1,1
