hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-12-25T07,232.0,310.0,30.75,41.65,13.725,1,1,1,1,1
2018-12-25T08,188.5,263.667,26.2,44.2,11.0,1,1,1,1,1
2018-12-25T09,183.0,265.0,28.15,41.525,11.95,1,1,1,1,1
2018-12-25T10,197.333,278.0,30.267,36.433,12.333,1,1,1,1,1
2018-12-25T11,213.5,290.5,37.125,23.825,8.475,1,1,1,1,1
2018-12-25T12,236.5,308.0,51.375,9.9,6.45,1,1,1,1,1
2018-12-25T13,261.0,330.0,45.275,9.925,6.2,1,1,1,1,1
2018-12-25T14,268.5,349.5,45.525,10.55,6.025,1,1,1,1,1
2018-12-25T15,256.333,345.667,38.467,7.367,6.0,1,1,1,1,1
2018-12-25T16,246.5,328.5,35.775,9.425,6.033,1,1,1,1,1
2018-12-25T17,226.333,301.0,32.233,9.7,5.1,1,1,1,1,1
2018-12-25T18,193.25,264.0,31.65,11.375,4.525,2,2,2,2,2
2018-12-25T19,184.333,264.667,34.833,6.2,4.567,1,1,1,1,1
2018-12-25T20,190.333,276.0,25.9,7.333,3.3,1,1,1,1,1
2018-12-25T21,190.0,275.333,27.567,6.567,4.9,1,1,1,1,1
2018-12-25T22,181.5,272.5,25.7,7.3,6.2,1,1,1,1,1
2018-12-25T23,179.0,271.0,25.6,11.3,6.6,1,1,1,1,1
2018-12-26T00,168.0,263.333,35.333,7.167,5.833,1,1,1,1,1
2018-12-26T01,160.667,249.667,29.033,6.633,5.9,1,1,1,1,1
2018-12-26T02,160.667,253.5,36.8,10.3,6.7,1,1,1,1,1
2018-12-26T03,174.5,265.333,55.725,14.95,8.9,1,1,1,1,1
2018-12-26T04,180.333,256.333,39.667,25.05,11.0,1,1,1,1,1
2018-12-26T05,177.5,254.0,37.4,28.6,12.25,1,1,1,1,1
2018-12-26T06,167.0,260.333,33.8,30.833,14.0,1,1,1,1,1
2018-12-26T07,105.667,180.333,27.767,26.133,12.5,1,1,1,1,1
2018-12-26T08,77.0,135.0,21.25,22.725,9.65,1,1,1,1,1
2018-12-26T09,70.667,124.667,20.467,22.033,9.7,1,1,1,1,1
2018-12-26T10,80.0,139.0,24.15,18.1,8.975,1,1,1,1,1
2018-12-26T11,74.5,160.5,28.45,11.6,7.15,1,1,1,1,1
2018-12-26T12,83.0,171.5,36.7,6.825,6.325,1,1,1,1,1
2018-12-26T13,120.0,177.5,45.775,4.65,6.367,1,1,1,1,1
2018-12-26T14,164.5,225.0,52.0,4.7,9.725,1,1,1,1,1
2018-12-26T15,268.0,369.0,51.833,5.767,15.367,1,1,1,1,1
2018-12-26T16,290.0,389.667,42.65,5.233,12.533,1,1,1,1,1
2018-12-26T17,226.0,286.0,43.3,4.25,8.733,1,1,1,1,1
2018-12-26T18,196.0,249.666,35.15,4.6,7.65,2,2,2,2,2
2018-12-26T19,193.5,244.5,29.85,4.0,8.067,1,1,1,1,1
2018-12-26T20,199.5,256.5,26.0,4.45,9.8,1,1,1,1,1
2018-12-26T21,222.5,289.0,24.3,4.9,11.95,1,1,1,1,1
2018-12-26T22,246.667,315.667,24.0,4.7,12.9,1,1,1,1,1
2018-12-26T23,234.0,298.5,23.233,4.7,11.95,1,1,1,1,1
2018-12-27T00,215.0,282.0,20.7,4.25,11.8,1,1,1,1,1
2018-12-27T01,224.5,340.0,23.95,4.45,13.35,1,1,1,1,1
2018-12-27T02,252.333,383.333,29.833,4.3,14.867,1,1,1,1,1
2018-12-27T03,316.5,526.0,89.05,4.75,17.05,1,1,1,1,1
2018-12-27T04,324.667,503.5,79.775,13.4,15.9,1,1,1,1,1
2018-12-27T05,204.5,320.5,40.9,23.275,14.533,1,1,1,1,1
2018-12-27T06,132.667,209.667,39.433,25.133,12.833,1,1,1,1,1
2018-12-27T07,141.0,226.333,54.5,24.1,14.5,1,1,1,1,1
2018-12-27T08,168.0,293.5,52.1,21.575,12.475,1,1,1,1,1
2018-12-27T09,143.0,273.0,38.075,19.175,13.967,1,1,1,1,1
2018-12-27T10,147.0,268.0,37.267,18.533,17.167,1,1,1,1,1
2018-12-27T11,175.667,270.667,37.033,11.133,9.267,1,1,1,1,1
2018-12-27T12,162.333,245.667,46.15,6.633,7.8,1,1,1,1,1
2018-12-27T13,178.0,260.0,55.05,4.6,7.433,1,1,1,1,1
2018-12-27T14,204.333,290.333,56.433,3.667,7.533,1,1,1,1,1
2018-12-27T15,212.0,296.0,52.75,3.45,8.35,1,1,1,1,1
2018-12-27T16,253.0,341.667,50.5,4.2,8.8,1,1,1,1,1
2018-12-27T17,258.0,351.0,44.1,3.825,7.633,1,1,1,1,1
2018-12-27T18,248.5,333.0,45.1,3.4,6.125,2,2,2,2,2
2018-12-27T19,236.0,328.5,45.55,4.1,6.45,1,1,1,1,1
2018-12-27T20,254.5,352.667,44.9,5.05,6.7,1,1,1,1,1
2018-12-27T21,272.667,374.0,44.6,5.2,7.4,1,1,1,1,1
2018-12-27T22,274.667,372.0,37.3,5.2,8.267,1,1,1,1,1
2018-12-27T23,266.667,365.333,32.133,4.833,7.867,1,1,1,1,1
2018-12-28T00,256.0,354.0,28.1,5.6,6.8,1,1,1,1,1
2019-01-02T21,330.0,476.667,58.4,2.25,9.7,1,1,1,1,1
2019-01-02T22,342.0,487.5,38.275,3.333,8.9,1,1,1,1,1
2019-01-02T23,337.0,477.333,32.6,2.525,8.675,1,1,1,1,1
2019-01-03T00,376.0,529.0,38.975,2.833,9.275,1,1,1,1,1
2019-01-03T01,375.333,581.0,42.175,2.175,8.567,1,1,1,1,1
2019-01-03T02,372.667,577.0,47.4,2.733,9.567,1,1,1,1,1
2019-01-03T03,377.0,580.333,76.133,3.5,8.7,1,1,1,1,1
2019-01-03T04,359.0,514.667,71.367,7.0,9.967,1,1,1,1,1
2019-01-03T05,370.333,454.5,64.667,63.3,14.35,1,1,1,1,1
