hour_utc,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,surface_pressure,wind_speed_10m,wind_direction_10m,wind_speed_100m,boundary_layer_height
2025-04-01T21,94.5,571.8,35.2,72.0,20.4,18.0,39,0.0,0,984.0,2.7,337,12.5,25.0
2025-04-01T22,92.0,530.9,32.7,69.0,19.8,17.0,40,0.0,0,983.7,3.8,11,13.2,25.0
2025-04-01T23,90.6,491.7,31.6,63.0,19.8,16.7,41,0.0,0,983.8,1.1,261,7.0,10.0
2025-04-02T00,79.6,420.0,23.5,80.0,18.6,14.3,51,0.0,0,984.4,4.1,225,3.6,25.0
2025-04-02T01,77.3,385.6,27.3,81.0,19.4,14.1,60,0.0,0,985.3,4.2,211,5.5,30.0
2025-04-02T02,85.0,347.4,32.0,83.0,20.4,17.4,49,0.0,0,986.4,6.2,221,7.9,35.0
2025-04-02T03,70.5,237.5,32.6,93.0,20.3,22.1,41,0.0,0,987.5,3.9,242,8.7,70.0
2025-04-02T04,50.5,183.0,24.8,121.0,18.4,26.6,31,0.0,0,988.3,3.5,261,6.3,140.0
2025-04-02T05,34.8,128.5,12.8,157.0,15.4,30.1,23,0.0,0,988.6,4.0,278,4.9,410.0
2025-04-02T06,29.8,152.7,3.8,182.0,12.6,32.3,18,0.0,0,988.4,5.6,295,6.9,1125.0
2025-04-02T07,30.5,211.4,0.8,184.0,10.2,33.5,16,0.0,0,987.7,7.9,297,9.9,1735.0
2025-04-02T08,32.4,278.5,0.7,175.0,8.0,34.1,15,0.0,0,986.9,9.1,292,11.6,2185.0
2025-04-02T09,35.7,332.5,1.8,165.0,6.5,34.2,15,0.0,0,986.0,10.3,289,13.1,2335.0
2025-04-02T10,37.7,356.7,3.4,158.0,5.7,33.9,16,0.0,0,985.3,11.4,294,14.9,2165.0
2025-04-02T11,39.1,367.9,6.1,150.0,5.6,33.1,17,0.0,0,985.1,9.9,299,13.1,1720.0
2025-04-02T12,29.2,221.2,12.1,144.0,8.4,31.3,35,0.0,0,985.0,3.5,298,7.3,500.0
2025-04-02T13,49.6,353.0,16.5,133.0,11.6,28.4,29,0.0,0,985.2,4.9,264,12.6,85.0
2025-04-02T14,85.7,685.5,22.6,117.0,16.0,26.1,35,0.0,0,985.6,5.3,327,14.4,60.0
2025-04-02T15,111.8,907.1,27.8,103.0,20.3,25.9,31,0.0,0,985.9,2.8,45,12.5,30.0
2025-04-02T16,115.0,890.3,31.0,92.0,24.0,25.6,30,0.0,0,986.4,1.1,180,5.6,15.0
2025-04-02T17,102.0,700.4,33.2,83.0,27.5,22.8,36,0.0,0,986.6,2.0,275,2.2,15.0
2025-04-02T18,89.9,534.6,34.9,75.0,30.2,21.7,41,0.0,0,986.6,0.9,323,2.1,10.0
2025-04-02T19,86.4,465.7,36.0,67.0,31.7,21.3,41,0.0,0,986.4,1.2,39,4.7,15.0
2025-04-02T20,87.8,439.6,36.4,60.0,32.5,20.4,42,0.0,0,986.0,0.6,252,2.8,10.0
2025-04-02T21,90.1,423.8,36.7,54.0,33.4,18.7,48,0.0,0,985.1,2.4,222,2.7,15.0
2025-04-02T22,91.3,401.4,36.8,48.0,35.0,17.6,50,0.0,0,985.0,7.3,30,12.6,35.0
2025-04-02T23,91.0,367.9,36.7,43.0,36.7,18.9,42,0.0,0,984.8,3.2,56,12.9,30.0
2025-04-03T00,72.9,368.8,21.6,72.0,27.0,19.0,41,0.0,0,985.2,3.6,45,13.1,35.0
2025-04-03T01,77.1,358.6,24.7,71.0,28.0,17.4,54,0.0,0,986.4,1.2,243,5.9,15.0
2025-04-03T02,85.7,316.6,28.6,72.0,29.4,19.4,49,0.0,0,987.4,5.9,191,11.0,30.0
2025-04-03T03,74.5,277.5,29.4,82.0,29.8,24.6,34,0.0,0,988.3,4.9,163,13.4,70.0
2025-04-03T04,78.2,408.9,24.1,112.0,28.9,29.6,26,0.0,0,988.9,3.8,155,9.3,220.0
2025-04-03T05,88.9,601.6,15.5,151.0,27.1,32.8,18,0.0,0,989.2,2.5,172,4.1,875.0
2025-04-03T06,93.8,752.5,8.6,178.0,24.0,34.4,14,0.0,1,988.9,3.0,213,4.1,1590.0
2025-04-03T07,93.8,821.4,4.5,183.0,18.6,35.4,13,0.0,35,988.1,5.3,225,6.7,2375.0
2025-04-03T08,77.1,692.9,1.9,177.0,12.0,35.9,11,0.0,34,987.3,5.0,235,6.1,4340.0
2025-04-03T09,49.6,432.1,2.1,168.0,7.4,36.0,11,0.0,60,986.2,7.2,257,8.9,4405.0
2025-04-03T10,34.0,270.1,4.2,161.0,5.8,35.7,10,0.0,90,985.4,8.8,279,10.8,4635.0
2025-04-03T11,26.0,178.8,9.1,150.0,6.1,34.9,11,0.0,87,984.8,11.1,307,15.2,3960.0
2025-04-03T12,32.6,201.2,18.2,134.0,9.2,33.1,14,0.0,100,984.6,12.6,332,25.4,390.0
2025-04-03T13,58.9,320.4,24.9,122.0,15.2,30.5,16,0.0,51,984.7,12.9,333,29.3,250.0
2025-04-03T14,83.8,478.7,33.9,105.0,23.5,27.5,21,0.0,34,985.5,5.2,333,18.4,110.0
2025-04-03T15,116.2,789.8,38.8,93.0,29.4,26.9,21,0.0,18,986.6,2.3,23,13.0,55.0
2025-04-03T16,142.5,1028.2,35.4,91.0,30.7,26.5,22,0.0,2,987.5,1.6,6,11.8,30.0
2025-04-03T17,130.9,892.2,27.8,95.0,29.7,25.9,27,0.0,0,987.3,1.4,360,12.7,30.0
2025-04-03T18,117.8,763.7,21.9,96.0,28.5,25.3,23,0.0,1,987.2,0.9,169,8.9,25.0
2025-04-03T19,106.6,670.6,20.2,93.0,27.8,24.7,23,0.0,7,986.9,1.7,41,10.3,25.0
2025-04-03T20,92.9,532.7,20.2,88.0,27.0,23.1,25,0.0,0,986.5,6.2,52,18.3,70.0
2025-04-03T21,80.8,395.8,20.7,82.0,26.5,22.2,26,0.0,0,986.1,1.2,219,5.7,20.0
2025-04-03T22,74.3,315.7,21.3,74.0,26.7,19.9,33,0.0,0,985.9,3.0,256,4.2,20.0
2025-04-03T23,71.7,275.7,22.4,65.0,27.3,19.1,36,0.0,0,985.6,0.7,256,2.9,10.0
2025-04-04T00,80.6,278.5,29.2,49.0,31.7,18.2,38,0.0,0,985.7,1.7,212,4.3,15.0
2025-04-04T01,85.4,280.3,31.7,50.0,32.0,18.7,50,0.0,6,986.4,1.1,252,3.7,15.0
2025-04-04T02,94.1,246.8,34.9,52.0,32.5,20.9,43,0.0,0,987.5,4.9,327,6.3,20.0
2025-04-04T03,87.5,234.7,34.6,67.0,33.1,25.2,36,0.0,0,988.6,3.2,273,8.7,85.0
2025-04-04T04,71.7,195.6,27.7,105.0,34.7,28.9,27,0.0,0,989.0,5.0,221,6.2,165.0
2025-04-04T05,56.0,163.9,17.3,155.0,36.3,31.8,23,0.0,0,989.2,7.8,241,10.0,355.0
2025-04-04T06,39.8,149.9,9.0,191.0,35.4,33.5,20,0.0,0,988.7,8.5,272,10.6,885.0
2025-04-04T07,44.1,227.2,4.9,201.0,29.6,34.7,16,0.0,0,987.9,7.6,282,9.1,2010.0
2025-04-04T08,50.9,338.1,2.9,196.0,21.3,35.4,14,0.0,0,987.0,8.6,278,10.4,2320.0
2025-04-04T09,58.6,463.8,2.2,188.0,14.6,35.6,14,0.0,0,986.0,11.6,278,14.8,3080.0
2025-04-04T10,67.8,596.0,2.7,180.0,11.2,35.1,14,0.0,0,985.2,13.7,288,18.1,2625.0
2025-04-04T11,79.6,748.8,4.6,168.0,9.4,34.6,15,0.0,0,984.6,13.7,300,19.0,2030.0
2025-04-04T12,100.4,946.2,8.1,155.0,10.2,33.4,18,0.0,0,984.1,11.6,314,20.6,1150.0
2025-04-04T13,116.6,1017.0,12.8,138.0,11.9,29.7,21,0.0,0,984.2,9.0,327,24.8,285.0
2025-04-04T14,125.7,1046.8,19.3,114.0,14.2,28.1,21,0.0,1,984.5,9.0,325,25.3,180.0
2025-04-04T15,124.3,990.9,23.5,96.0,15.8,26.3,24,0.0,0,984.8,9.0,323,24.4,140.0
2025-04-04T16,116.6,882.9,23.8,88.0,16.2,25.5,24,0.0,0,985.2,9.3,323,26.8,140.0
2025-04-04T17,109.2,793.5,21.8,85.0,15.8,24.6,25,0.0,0,985.4,9.3,331,26.9,180.0
2025-04-04T18,110.4,821.4,19.2,84.0,15.2,23.3,27,0.0,0,985.1,8.8,343,25.5,200.0
2025-04-04T19,123.9,968.6,15.7,86.0,14.2,22.9,28,0.0,0,984.8,5.9,337,19.8,120.0
2025-04-04T20,134.6,1035.6,11.6,91.0,13.0,22.1,30,0.0,0,984.4,4.1,315,16.0,65.0
2025-04-04T21,131.8,944.4,8.5,93.0,12.1,21.3,32,0.0,0,984.2,3.2,289,13.4,40.0
2025-04-04T22,128.1,866.1,7.3,89.0,11.7,20.3,35,0.0,0,984.0,2.8,259,10.3,25.0
2025-04-04T23,129.9,856.8,7.2,83.0,11.6,18.9,39,0.0,0,983.8,4.3,246,10.0,35.0
2025-04-05T00,106.6,651.9,8.5,75.0,11.6,17.8,43,0.0,0,984.0,5.2,241,11.3,35.0
2025-04-05T01,107.8,657.5,10.7,74.0,12.5,18.1,50,0.0,0,985.2,4.3,246,11.9,35.0
2025-04-05T02,113.9,683.6,13.5,74.0,13.8,20.6,43,0.0,0,985.9,7.6,239,12.3,55.0
2025-04-05T03,111.8,661.2,14.3,83.0,14.4,24.2,37,0.0,0,986.7,6.9,245,14.1,145.0
2025-04-05T04,93.8,597.9,11.2,110.0,13.9,27.4,32,0.0,0,987.3,8.2,260,11.4,310.0
2025-04-05T05,78.0,534.6,6.2,145.0,12.7,30.2,28,0.0,0,987.4,9.6,274,12.8,775.0
2025-04-05T06,62.6,484.3,2.4,170.0,11.3,32.1,23,0.0,0,986.9,12.0,287,15.7,1535.0
2025-04-05T07,64.0,555.1,1.2,175.0,9.7,33.1,22,0.0,0,985.9,14.1,289,18.6,1695.0
2025-04-05T08,69.8,651.9,1.2,169.0,8.0,33.7,21,0.0,0,984.9,14.3,289,19.2,1715.0
2025-04-05T09,77.3,752.5,1.8,163.0,6.7,34.0,21,0.0,0,984.1,14.3,291,19.2,1705.0
2025-04-05T10,85.4,853.1,2.1,162.0,6.0,33.9,20,0.0,0,983.3,14.0,294,18.8,1680.0
2025-04-05T11,92.7,933.2,3.0,159.0,5.7,33.6,21,0.0,0,982.7,13.3,297,18.4,1655.0
2025-04-05T12,78.5,812.1,5.8,151.0,6.3,32.7,21,0.0,0,982.3,9.3,304,17.2,1605.0
2025-04-05T13,92.4,823.3,12.9,133.0,8.7,29.1,25,0.0,0,982.6,8.0,320,20.8,305.0
2025-04-05T14,85.7,653.8,22.8,108.0,12.1,27.2,28,0.0,0,982.8,6.9,313,19.9,95.0
2025-04-05T15,85.0,607.2,29.9,88.0,15.0,26.3,30,0.0,0,983.0,4.0,306,14.5,40.0
2025-04-05T16,85.0,594.2,31.9,80.0,17.0,25.0,33,0.0,11,982.9,5.5,279,17.0,40.0
2025-04-05T17,82.7,560.7,31.3,78.0,18.5,23.3,38,0.0,0,982.8,7.1,285,21.2,55.0
2025-04-05T18,77.8,501.1,29.9,76.0,19.0,22.3,41,0.0,66,982.5,6.0,291,19.4,55.0
2025-04-05T19,73.6,462.9,28.1,74.0,18.1,21.6,42,0.0,72,982.3,4.7,332,17.5,50.0
2025-04-05T20,70.1,432.1,25.6,72.0,16.2,21.8,39,0.0,57,981.6,2.3,321,14.4,30.0
2025-04-05T21,66.6,393.0,22.8,70.0,14.3,20.9,39,0.0,13,981.6,1.8,259,8.5,20.0
2025-04-05T22,66.6,403.3,19.4,67.0,12.4,19.1,46,0.0,0,981.4,4.8,243,9.3,35.0
2025-04-05T23,70.8,460.1,15.8,63.0,10.4,18.5,48,0.0,0,981.4,4.4,251,11.9,30.0
2025-04-06T00,64.0,339.0,19.9,55.0,14.4,18.1,49,0.0,0,981.5,4.4,251,13.4,35.0
2025-04-06T01,69.8,432.1,20.5,61.0,14.1,17.4,60,0.0,0,982.5,5.0,226,11.2,35.0
2025-04-06T02,84.3,551.3,21.0,71.0,13.6,20.6,47,0.0,0,983.4,8.0,216,13.8,55.0
2025-04-06T03,93.6,607.2,19.7,86.0,12.7,24.8,39,0.0,0,984.1,5.1,219,14.0,105.0
2025-04-06T04,61.9,411.6,14.5,114.0,11.1,28.8,30,0.0,0,985.0,6.4,241,10.1,205.0
2025-04-06T05,41.6,294.3,7.5,147.0,9.1,32.2,24,0.0,0,985.4,7.9,250,10.6,450.0
2025-04-06T06,32.4,244.0,2.3,170.0,7.5,34.4,19,0.0,0,985.1,8.9,263,11.4,1005.0
2025-04-06T07,32.0,263.6,0.6,174.0,6.5,35.7,17,0.0,0,984.2,8.0,276,10.1,1565.0
2025-04-06T08,34.2,301.7,0.9,168.0,5.9,36.5,16,0.0,0,983.3,8.4,285,10.6,1905.0
2025-04-06T09,36.8,339.0,1.8,161.0,5.5,36.7,15,0.0,0,982.2,10.3,286,13.1,1965.0
2025-04-06T10,37.8,354.8,2.3,157.0,4.7,36.5,16,0.0,0,981.4,10.7,287,14.1,1825.0
2025-04-06T11,36.8,342.7,3.5,151.0,4.2,36.0,17,0.0,0,981.1,9.1,292,12.3,1650.0
2025-04-06T12,44.0,409.8,7.6,146.0,5.4,34.5,24,0.0,0,980.9,4.7,313,10.5,900.0
2025-04-06T13,52.6,360.4,18.1,127.0,9.8,31.6,27,0.0,0,981.3,4.1,268,12.3,90.0
2025-04-06T14,65.2,385.6,32.5,101.0,16.0,29.6,29,0.0,0,981.6,4.5,323,12.1,45.0
2025-04-06T15,75.9,428.4,42.7,82.0,21.7,27.5,35,0.0,0,981.9,6.8,360,16.0,50.0
2025-04-06T16,85.4,506.6,44.7,77.0,26.5,27.5,34,0.0,0,982.3,2.2,14,10.3,20.0
2025-04-06T17,95.5,588.6,42.4,78.0,30.9,27.3,35,0.0,0,982.5,1.1,18,6.8,15.0
2025-04-06T18,94.5,547.6,39.9,78.0,33.9,26.3,36,0.0,0,982.5,1.4,50,6.9,15.0
2025-04-06T19,82.9,409.8,38.6,73.0,35.2,25.3,36,0.0,0,982.3,4.8,45,14.7,40.0
2025-04-06T20,77.3,334.3,37.0,67.0,35.1,25.2,34,0.0,0,981.8,2.4,77,11.6,30.0
2025-04-06T21,75.7,293.4,34.7,62.0,34.4,23.9,35,0.0,0,981.5,3.6,171,10.1,35.0
2025-04-06T22,77.3,296.2,30.9,56.0,32.9,22.5,37,0.0,0,981.6,5.4,178,13.0,40.0
2025-04-06T23,81.5,338.1,26.5,52.0,30.7,21.7,38,0.0,0,981.9,5.2,178,16.3,40.0
2025-04-07T00,92.4,474.0,24.4,56.0,30.8,21.7,37,0.0,0,982.4,5.1,162,16.5,45.0
2025-04-07T01,95.7,491.7,25.4,67.0,30.1,22.1,46,0.0,0,984.0,6.8,138,20.4,75.0
2025-04-07T02,109.2,601.6,26.5,84.0,29.1,25.4,40,0.0,0,984.8,5.9,128,19.2,100.0
2025-04-07T03,119.0,650.1,25.2,107.0,27.5,29.4,32,0.0,0,985.5,5.0,125,16.9,155.0
2025-04-07T04,103.1,618.4,19.0,144.0,25.1,33.0,26,0.0,0,986.3,4.4,128,7.1,310.0
2025-04-07T05,97.6,698.5,10.4,188.0,22.1,35.9,19,0.0,64,986.4,5.8,146,7.9,1030.0
2025-04-07T06,95.5,780.4,4.0,216.0,19.1,37.5,16,0.0,64,985.9,5.2,151,6.8,1825.0
2025-04-07T07,90.8,778.6,1.5,217.0,15.9,38.5,15,0.0,0,985.2,3.4,177,4.5,2385.0
2025-04-07T08,80.8,700.4,1.2,202.0,12.8,39.0,15,0.0,0,984.0,3.3,248,3.6,2985.0
2025-04-07T09,68.5,579.3,2.2,187.0,10.5,39.3,15,0.0,0,983.0,7.2,270,8.5,3365.0
2025-04-07T10,56.6,453.6,3.9,177.0,9.2,39.1,15,0.0,0,982.3,11.1,279,13.7,3375.0
2025-04-07T11,48.5,362.3,6.9,167.0,8.9,38.3,16,0.0,0,982.1,14.9,285,19.8,1640.0
2025-04-07T12,57.4,418.2,13.1,161.0,11.9,36.4,19,0.0,0,982.3,13.9,290,23.0,465.0
2025-04-07T13,68.9,411.6,20.7,144.0,15.7,32.7,29,0.0,0,982.7,6.0,297,15.5,95.0
2025-04-07T14,90.8,579.3,31.2,121.0,20.9,31.2,31,0.0,0,983.2,4.0,350,15.6,55.0
2025-04-07T15,110.6,733.9,38.7,102.0,25.1,30.9,26,0.0,0,983.8,4.2,36,15.8,120.0
2025-04-07T16,118.0,746.9,40.6,91.0,27.2,29.6,27,0.0,0,984.5,6.8,22,19.6,200.0
2025-04-07T17,115.9,679.9,39.5,84.0,28.2,28.3,30,0.0,0,984.6,7.6,59,20.9,180.0
2025-04-07T18,109.7,590.5,37.8,78.0,28.4,27.6,32,0.0,0,984.4,7.5,70,21.4,155.0
2025-04-07T19,105.9,540.2,36.0,72.0,27.7,27.1,33,0.0,0,984.2,7.0,89,20.7,150.0
2025-04-07T20,104.8,527.1,33.6,66.0,26.1,26.9,33,0.0,0,983.8,5.6,75,17.9,95.0
2025-04-07T21,101.7,501.1,30.7,63.0,24.6,26.0,35,0.0,0,983.5,4.4,63,14.9,65.0
2025-04-07T22,94.8,454.5,26.8,62.0,23.2,25.0,37,0.0,0,983.7,6.3,77,17.5,90.0
2025-04-07T23,87.8,416.3,22.4,63.0,21.8,24.1,38,0.0,0,984.0,6.5,96,19.1,110.0
2025-04-08T00,114.6,745.1,11.1,83.0,15.0,23.2,39,0.0,0,984.6,7.8,112,21.9,115.0
2025-04-08T01,117.3,786.0,13.8,84.0,15.7,23.8,41,0.0,0,986.1,8.6,121,24.7,150.0
2025-04-08T02,128.1,871.7,17.4,87.0,16.6,27.0,34,0.0,0,987.1,9.0,125,25.1,205.0
2025-04-08T03,134.6,897.8,18.6,100.0,17.3,30.1,28,0.0,0,988.1,9.8,118,19.3,310.0
2025-04-08T04,130.9,938.8,15.2,135.0,17.5,33.0,23,0.0,0,988.8,11.8,121,16.9,520.0
2025-04-08T05,136.4,1039.4,9.5,180.0,17.5,35.4,19,0.0,0,989.0,12.1,132,16.7,815.0
2025-04-08T06,128.5,1028.2,5.0,211.0,16.9,37.4,16,0.0,0,988.7,12.3,142,16.7,1540.0
2025-04-08T07,113.9,951.8,2.9,216.0,15.4,38.6,15,0.0,0,987.8,11.2,152,14.7,2070.0
2025-04-08T08,101.0,864.3,2.0,207.0,13.4,39.2,15,0.0,0,986.8,8.7,166,11.5,2640.0
2025-04-08T09,93.1,797.2,2.6,196.0,12.0,39.6,14,0.0,0,985.5,6.0,190,7.9,3150.0
2025-04-08T10,89.9,769.3,4.9,188.0,11.6,39.6,14,0.0,0,984.3,5.9,215,7.6,3430.0
2025-04-08T11,89.4,758.1,8.6,179.0,11.8,39.2,15,0.0,42,984.0,7.7,242,9.6,3475.0
2025-04-08T12,70.3,536.4,12.3,166.0,13.7,37.5,19,0.0,77,983.6,7.7,269,13.5,330.0
2025-04-08T13,106.2,787.9,18.1,151.0,16.6,34.8,24,0.0,87,983.8,0.9,259,3.2,15.0
2025-04-08T14,154.6,1173.5,26.0,130.0,20.6,31.7,30,0.0,99,984.1,2.8,305,3.8,25.0
2025-04-08T15,172.8,1255.4,31.2,113.0,23.5,30.3,33,0.0,76,984.7,5.5,13,12.8,45.0
2025-04-08T16,172.3,1180.9,31.5,104.0,24.3,31.0,24,0.0,26,985.3,6.0,80,17.6,85.0
2025-04-08T17,170.4,1113.9,29.0,99.0,23.9,30.5,24,0.0,1,985.4,3.5,81,13.1,55.0
2025-04-08T18,170.0,1099.0,25.7,96.0,22.8,29.3,26,0.0,0,985.4,2.4,42,11.0,40.0
2025-04-08T19,168.1,1095.2,21.5,95.0,20.7,28.2,29,0.0,0,985.1,4.3,107,14.8,70.0
2025-04-08T20,163.0,1061.7,16.3,96.0,18.0,27.2,30,0.0,0,984.8,5.7,127,18.2,100.0
2025-04-08T21,155.1,998.4,12.3,96.0,15.8,26.2,33,0.0,0,984.1,6.4,142,20.2,115.0
2025-04-08T22,146.7,922.0,9.9,93.0,14.6,25.6,35,0.0,0,984.1,6.8,130,21.1,130.0
2025-04-08T23,138.8,853.1,8.7,89.0,13.9,25.1,38,0.0,0,984.4,6.9,115,20.4,130.0
2025-04-09T00,115.5,596.0,10.5,83.0,14.8,24.3,40,0.0,0,984.8,7.8,127,22.5,150.0
2025-04-09T01,121.1,707.8,13.4,85.0,15.7,25.7,50,0.0,0,985.5,6.9,129,20.2,180.0
2025-04-09T02,114.1,583.0,17.1,89.0,16.8,28.5,42,0.0,0,986.0,7.3,126,21.0,235.0
2025-04-09T03,116.9,612.8,18.4,101.0,17.3,31.1,36,0.0,0,986.4,8.7,133,14.3,360.0
2025-04-09T04,113.9,668.7,14.7,131.0,16.7,33.7,31,0.0,0,986.8,9.9,142,13.9,545.0
2025-04-09T05,119.0,786.0,8.5,169.0,15.6,36.1,27,0.0,0,986.7,10.5,155,14.4,905.0
2025-04-09T06,119.7,903.4,3.8,195.0,14.3,38.0,22,0.0,0,985.8,10.5,167,14.0,1710.0
2025-04-09T07,110.1,892.2,1.9,199.0,13.0,39.2,19,0.0,9,984.7,7.8,185,10.1,2530.0
2025-04-09T08,95.5,773.0,1.5,192.0,11.6,39.9,17,0.0,49,983.3,5.7,233,6.9,3425.0
2025-04-09T09,81.0,627.7,2.5,181.0,10.5,40.1,15,0.0,76,982.0,10.2,291,12.6,3505.0
2025-04-09T10,65.4,469.4,4.3,170.0,9.4,39.3,14,0.0,71,981.3,17.2,310,22.8,3330.0
2025-04-09T11,61.9,443.3,7.5,156.0,8.6,38.4,15,0.0,40,980.9,12.1,307,16.6,2250.0
2025-04-09T12,56.5,443.3,12.8,142.0,10.9,37.4,17,0.0,38,981.0,10.5,327,18.4,2270.0
2025-04-09T13,149.9,1311.3,15.0,142.0,15.9,34.0,24,0.0,1,979.9,5.6,274,14.9,130.0
2025-04-09T14,173.2,1374.6,18.2,142.0,22.9,31.6,24,0.0,8,980.3,8.6,2,22.3,165.0
2025-04-09T15,157.4,1076.6,22.4,136.0,28.8,31.8,26,0.0,5,981.0,5.5,41,17.6,150.0
2025-04-09T16,129.5,719.0,28.4,119.0,32.5,31.3,28,0.0,0,981.4,2.8,79,12.8,70.0
2025-04-09T17,123.4,588.6,35.3,97.0,35.1,30.7,29,0.0,0,981.6,4.7,88,14.5,90.0
2025-04-09T18,119.2,540.2,40.1,78.0,36.3,30.2,29,0.0,0,981.4,3.8,98,13.7,70.0
2025-04-09T19,112.9,470.3,40.9,65.0,35.2,28.8,32,0.0,0,981.4,2.6,124,13.8,85.0
2025-04-09T20,108.5,399.5,39.5,56.0,32.7,27.2,36,0.0,0,981.0,1.9,343,4.7,20.0
2025-04-09T21,104.5,322.2,38.3,48.0,31.1,25.7,39,0.0,7,980.2,1.7,257,1.7,15.0
2025-04-09T22,105.0,302.7,38.2,40.0,31.7,23.8,45,0.0,52,979.7,4.3,222,10.4,35.0
2025-04-09T23,105.0,286.8,38.1,34.0,33.2,23.5,52,0.0,1,979.6,0.7,284,4.7,10.0
2025-04-10T00,169.5,1069.2,5.9,104.0,14.8,22.7,49,0.0,6,979.7,1.1,18,0.4,15.0
2025-04-10T01,149.5,832.6,10.2,101.0,17.5,25.3,51,0.0,100,980.5,5.9,72,16.3,75.0
2025-04-10T02,152.7,739.5,16.0,98.0,21.3,27.7,46,0.0,99,981.0,5.6,119,16.4,125.0
2025-04-10T03,178.8,1072.9,19.0,108.0,24.7,30.1,41,0.0,95,981.3,5.1,141,13.0,160.0
2025-04-10T04,189.1,1210.7,16.6,145.0,28.0,33.3,33,0.0,100,982.0,6.2,147,8.6,420.0
2025-04-10T05,182.1,1180.9,11.3,194.0,30.9,35.7,26,0.0,98,981.8,5.7,193,7.5,840.0
2025-04-10T06,170.0,1095.2,7.0,228.0,31.4,37.3,22,0.0,57,981.2,7.3,242,9.4,1610.0
2025-04-10T07,155.1,998.4,4.8,233.0,27.4,37.9,21,0.0,47,980.3,9.5,268,12.1,2145.0
2025-04-10T08,137.4,907.1,3.4,222.0,21.0,37.8,20,0.2,83,979.1,8.5,184,10.4,2730.0
2025-04-10T09,115.9,765.5,3.1,209.0,15.9,37.1,20,0.0,68,978.0,6.7,341,8.4,2755.0
2025-04-10T10,94.8,605.4,3.5,198.0,13.0,37.3,19,0.0,81,977.3,12.0,327,16.1,3285.0
2025-04-10T11,83.4,484.3,4.9,185.0,11.4,29.3,47,0.4,98,979.4,17.8,43,32.0,530.0
2025-04-10T12,76.8,743.2,8.7,117.0,4.8,29.8,45,0.0,100,977.8,10.9,96,19.7,225.0
2025-04-10T13,88.5,679.9,11.9,113.0,9.4,32.2,30,0.0,93,977.5,7.4,270,18.7,210.0
2025-04-10T14,163.0,1385.8,16.2,109.0,15.8,31.2,31,0.0,89,977.1,6.1,113,13.5,100.0
2025-04-10T15,274.7,2354.4,18.5,108.0,20.9,30.3,31,0.0,74,976.8,9.0,57,18.8,110.0
2025-04-10T16,339.9,2808.9,17.0,116.0,23.4,30.2,27,0.0,100,976.5,9.1,131,21.2,115.0
2025-04-10T17,401.4,3181.4,13.6,127.0,24.5,30.0,28,0.0,99,977.4,1.9,112,12.3,45.0
2025-04-10T18,380.9,2801.4,10.7,133.0,24.8,28.7,33,0.0,99,977.8,9.9,111,24.1,300.0
2025-04-10T19,349.2,2428.9,9.0,127.0,24.2,27.4,45,0.0,0,977.7,12.0,129,26.9,305.0
2025-04-10T20,328.8,2220.3,7.9,114.0,22.8,25.9,52,0.0,9,977.2,8.0,138,22.9,260.0
2025-04-10T21,299.0,1974.4,7.2,103.0,21.6,24.8,57,0.0,43,977.0,7.0,102,19.0,265.0
2025-04-10T22,269.2,1739.7,7.1,94.0,21.1,24.6,59,0.0,96,976.9,7.6,95,21.3,270.0
2025-04-10T23,255.2,1676.4,7.5,87.0,20.8,25.0,60,0.0,82,977.2,10.5,106,25.6,345.0
2025-04-11T00,274.7,1903.6,6.8,86.0,19.7,24.5,64,0.0,8,977.6,9.9,106,24.3,325.0
2025-04-11T01,268.2,1881.3,8.4,87.0,20.0,23.5,72,0.0,17,979.2,12.5,130,25.1,460.0
2025-04-11T02,246.8,1713.6,10.6,89.0,20.4,24.6,69,0.0,1,979.8,13.2,110,20.8,480.0
2025-04-11T03,239.3,1739.7,11.5,99.0,20.6,26.2,62,0.0,0,980.2,13.9,117,20.1,555.0
2025-04-11T04,237.5,1829.1,9.9,124.0,20.4,28.1,56,0.0,0,981.3,12.8,87,17.5,800.0
2025-04-11T05,244.0,1967.0,7.0,157.0,19.9,29.9,49,0.0,0,981.2,14.2,103,19.4,900.0
2025-04-11T06,249.6,2071.3,4.7,182.0,19.2,31.9,42,0.0,0,980.4,15.9,113,21.4,945.0
2025-04-11T07,242.1,2034.0,3.7,193.0,18.0,33.7,37,0.0,0,979.3,15.1,115,20.6,1095.0
2025-04-11T08,228.2,1922.2,3.4,197.0,16.6,35.0,33,0.0,37,978.3,10.6,114,14.1,1520.0
2025-04-11T09,210.0,1777.0,3.6,196.0,15.4,32.0,36,1.0,71,978.4,16.3,113,21.3,715.0
2025-04-11T10,192.8,1613.1,4.4,192.0,14.6,31.1,36,0.0,96,977.1,9.4,107,12.8,455.0
2025-04-11T11,200.2,1724.8,5.7,183.0,14.1,31.3,36,0.0,100,977.1,9.5,90,12.8,490.0
2025-04-11T12,230.5,2019.1,10.4,179.0,18.4,29.5,42,0.0,100,977.2,12.3,83,18.1,325.0
2025-04-11T13,210.9,1657.8,13.1,164.0,18.3,22.5,81,6.6,100,980.8,19.6,334,31.7,435.0
