hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-01-15T20,88.0,145.0,28.4,12.1,7.6,1,1,1,1,1
2022-01-15T21,73.0,130.0,17.5,20.6,7.0,1,1,1,1,1
2022-01-15T22,83.0,138.0,14.8,20.1,6.9,1,1,1,1,1
2022-01-15T23,81.0,132.0,14.8,21.1,7.1,1,1,1,1,1
2022-01-16T00,70.0,123.0,16.0,17.7,6.6,1,1,1,1,1
2022-01-16T01,78.0,140.0,19.1,14.8,7.0,1,1,1,1,1
2022-01-16T02,90.0,153.0,18.7,13.4,6.4,1,1,1,1,1
2022-01-16T05,116.0,186.0,26.3,17.0,8.2,1,1,1,1,1
2022-01-16T07,133.0,226.0,22.9,41.7,7.8,1,1,1,1,1
2022-01-16T08,123.0,210.0,23.4,42.0,8.2,1,1,1,1,1
2022-01-16T09,119.0,208.0,23.1,46.2,8.3,1,1,1,1,1
2022-01-16T10,112.0,196.0,21.7,47.4,8.4,1,1,1,1,1
2022-01-16T12,117.0,210.0,36.0,18.7,8.4,1,1,1,1,1
2022-01-16T13,156.0,272.0,65.4,4.7,9.2,1,1,1,1,1
2022-01-16T14,313.0,506.0,54.7,2.7,10.0,1,1,1,1,1
2022-01-16T15,331.0,530.0,66.6,2.5,9.3,1,1,1,1,1
2022-01-16T16,260.0,449.0,49.3,2.9,10.2,1,1,1,1,1
2022-01-16T19,175.0,332.0,34.3,,10.4,1,1,1,0,1
2022-01-16T20,183.0,335.0,26.6,2.3,10.2,1,1,1,1,1
2022-01-16T21,179.0,328.5,24.6,3.5,10.45,1,1,1,1,1
2022-01-16T22,156.0,296.0,25.5,3.0,10.8,1,1,1,1,1
2022-01-17T00,147.0,283.0,29.4,4.5,9.2,1,1,1,1,1
2022-01-17T02,138.0,230.0,41.9,6.0,8.9,1,1,1,1,1
2022-01-17T03,123.0,199.0,44.0,8.9,8.5,1,1,1,1,1
2022-01-17T04,123.0,208.0,44.6,9.2,8.9,1,1,1,1,1
2022-01-17T06,151.0,266.0,56.8,32.4,9.4,1,1,1,1,1
2022-01-17T07,168.0,307.0,51.2,44.7,10.2,1,1,1,1,1
2022-01-17T08,197.0,357.0,51.8,47.0,9.6,1,1,1,1,1
2022-01-17T09,230.0,431.0,53.4,47.8,11.5,1,1,1,1,1
2022-01-17T10,263.0,462.0,60.9,49.2,15.1,1,1,1,1,1
2022-01-17T11,269.0,492.0,71.7,29.1,12.9,1,1,1,1,1
2022-01-17T15,260.0,492.0,67.4,2.1,12.0,1,1,1,1,1
2022-01-17T16,184.0,348.0,64.0,1.8,11.2,1,1,1,1,1
2022-01-17T17,157.0,293.5,44.5,1.7,8.8,1,1,1,1,1
2022-01-17T19,193.0,398.0,55.9,,9.0,1,1,1,0,1
2022-01-17T20,185.0,340.0,35.8,6.1,8.7,1,1,1,1,1
2022-01-18T00,156.0,287.0,34.4,6.8,8.7,1,1,1,1,1
2022-01-18T02,211.0,356.0,36.4,10.2,8.6,1,1,1,1,1
2022-01-18T03,240.0,401.0,33.0,13.7,9.2,1,1,1,1,1
2022-01-18T04,230.0,384.0,31.5,19.15,9.4,1,1,1,1,1
2022-01-18T06,195.0,332.0,28.5,27.5,8.7,1,1,1,1,1
2022-01-18T07,146.0,245.0,21.2,31.1,9.2,1,1,1,1,1
2022-01-18T08,147.0,246.0,23.9,45.1,9.2,1,1,1,1,1
2022-01-18T09,129.0,234.0,28.3,36.7,9.5,1,1,1,1,1
2022-01-18T11,116.0,200.0,22.4,29.9,9.0,1,1,1,1,1
2022-01-18T13,140.0,241.0,40.3,7.4,9.1,1,1,1,1,1
2022-01-18T16,146.0,321.0,39.4,5.1,10.3,1,1,1,1,1
2022-01-18T17,150.0,291.0,32.7,2.4,9.1,1,1,1,1,1
2022-01-18T18,,,,1.9,,0,0,0,1,0
2022-01-18T19,129.0,316.0,28.2,,9.1,1,1,1,0,1
2022-01-18T21,113.0,313.0,28.3,11.0,8.1,1,1,1,1,1
2022-01-18T22,116.0,313.0,23.2,19.0,7.4,1,1,1,1,1
2022-01-18T23,117.0,287.0,20.0,22.2,7.7,1,1,1,1,1
2022-01-19T00,138.0,267.0,22.4,18.8,8.0,1,1,1,1,1
2022-01-19T02,124.0,204.0,17.6,19.9,8.6,1,1,1,1,1
2022-01-20T10,262.0,436.0,39.2,32.1,17.5,1,1,1,1,1
2022-01-20T18,180.0,361.0,26.8,4.1,10.2,1,1,1,1,1
2022-01-21T09,287.0,489.0,74.6,116.9,52.9,1,1,1,1,1
2022-01-21T19,202.0,328.0,36.3,,18.9,1,1,1,0,1
2022-01-21T20,177.0,304.0,40.8,37.6,27.4,1,1,1,1,1
2022-01-21T22,107.0,156.0,34.0,89.7,35.3,1,1,1,1,1
2022-01-22T02,112.0,161.0,34.1,25.9,13.0,1,1,1,1,1
2022-01-22T06,161.0,235.0,64.6,8.7,10.4,1,1,1,1,1
2022-01-23T19,110.0,169.0,34.2,,9.0,1,1,1,0,1
2022-01-23T21,121.0,246.0,23.3,8.0,8.5,1,1,1,1,1
2022-01-23T22,94.0,139.0,17.9,7.0,7.5,1,1,1,1,1
2022-01-24T08,44.0,70.0,20.9,29.8,8.4,1,1,1,1,1
2022-01-24T10,68.0,121.0,24.3,43.5,8.9,1,1,1,1,1
2022-01-24T16,101.0,205.0,41.3,2.9,9.2,1,1,1,1,1
2022-01-24T22,56.0,119.0,31.5,2.2,,1,1,1,1,0
2022-01-25T01,56.0,161.0,31.9,3.3,8.4,1,1,1,1,1
2022-01-25T06,67.0,156.0,27.1,20.4,8.9,1,1,1,1,1
2022-01-25T08,88.0,191.0,28.5,20.4,8.5,1,1,1,1,1
2022-01-25T18,193.0,429.0,35.8,4.7,9.8,1,1,1,1,1
2022-01-25T21,184.0,366.0,34.2,5.2,8.4,1,1,1,1,1
2022-01-26T06,84.0,167.0,16.9,31.2,9.6,1,1,1,1,1
2022-01-26T09,73.0,141.0,20.0,40.6,8.7,1,1,1,1,1
2022-01-26T14,146.0,243.0,53.6,6.1,8.9,1,1,1,1,1
2022-01-27T03,116.0,206.0,43.4,16.4,12.5,1,1,1,1,1
2022-01-27T05,124.0,223.0,25.0,37.5,14.4,1,1,1,1,1
2022-01-27T23,84.0,169.0,52.4,17.5,9.7,1,1,1,1,1
2022-01-28T04,89.0,201.0,52.1,41.3,31.8,1,1,1,1,1
2022-01-29T20,164.0,295.0,62.3,6.8,13.9,1,1,1,1,1
2022-01-29T21,127.0,225.0,45.5,19.85,12.05,1,1,1,1,1
2022-01-29T23,140.0,235.0,42.3,23.6,15.4,1,1,1,1,1
2022-01-30T00,129.0,221.0,34.1,32.2,15.3,1,1,1,1,1
2022-01-30T01,117.0,204.0,36.2,30.6,14.6,1,1,1,1,1
2022-01-30T02,122.0,223.0,46.4,23.7,15.2,1,1,1,1,1
2022-01-30T03,132.0,241.0,46.1,29.1,19.6,1,1,1,1,1
2022-01-30T04,124.0,223.0,31.8,47.4,24.6,1,1,1,1,1
2022-01-30T05,113.0,206.0,32.6,49.7,24.6,1,1,1,1,1
2022-01-30T06,100.0,186.0,25.6,67.5,20.5,1,1,1,1,1
2022-01-30T08,77.0,167.0,25.9,82.9,21.2,1,1,1,1,1
2022-01-30T09,77.0,145.0,22.7,85.4,16.7,1,1,1,1,1
2022-01-30T10,68.0,139.0,23.2,79.2,14.2,1,1,1,1,1
2022-01-30T11,55.0,121.0,29.9,74.9,13.9,1,1,1,1,1
2022-01-30T12,72.0,147.0,43.5,58.3,15.1,1,1,1,1,1
2022-01-30T14,122.0,278.0,101.2,7.1,19.7,1,1,1,1,1
2022-01-30T16,138.0,283.0,48.6,26.2,14.6,1,1,1,1,1
2022-01-30T17,129.0,238.0,88.9,10.6,12.4,1,1,1,1,1
2022-01-30T18,130.0,317.0,79.3,2.6,12.1,1,1,1,1,1
2022-01-30T19,168.0,374.0,62.9,,10.6,1,1,1,0,1
2022-01-30T21,244.0,489.0,49.4,3.6,13.0,1,1,1,1,1
2022-01-30T23,227.0,471.0,43.1,4.3,12.3,1,1,1,1,1
2022-01-31T01,190.0,403.0,56.6,2.6,9.2,1,1,1,1,1
2022-01-31T02,193.0,422.0,69.6,3.5,10.5,1,1,1,1,1
2022-01-31T04,229.0,482.0,138.8,9.8,42.4,1,1,1,1,1
2022-01-31T05,343.0,635.0,98.7,30.1,22.6,1,1,1,1,1
2022-01-31T06,329.0,597.0,55.0,25.6,14.2,1,1,1,1,1
2022-01-31T08,193.0,357.0,40.7,30.3,12.6,1,1,1,1,1
2022-01-31T09,172.0,320.0,38.7,30.9,11.7,1,1,1,1,1
2022-01-31T10,193.0,354.0,43.6,29.2,12.2,1,1,1,1,1
2022-01-31T17,213.0,387.0,57.9,184.2,53.4,1,1,1,1,1
2022-02-01T15,189.0,306.0,52.5,8.9,13.7,1,1,1,1,1
2022-02-01T18,161.0,252.0,35.6,28.4,12.1,1,1,1,2,1
2022-02-01T19,149.0,249.0,23.2,,11.2,1,1,1,0,1
2022-02-01T20,128.0,219.0,24.3,31.1,11.1,1,1,1,1,1
2022-02-01T21,128.0,215.0,20.6,33.6,10.4,1,1,1,1,1
2022-02-01T22,127.0,216.0,18.8,38.4,9.9,1,1,1,1,1
2022-02-01T23,123.0,190.0,23.8,30.3,9.2,1,1,1,1,1
2022-02-02T00,140.0,233.0,25.9,29.5,9.0,1,1,1,1,1
2022-02-02T01,140.0,228.0,28.9,31.3,8.8,1,1,1,1,1
2022-02-02T02,130.0,210.0,35.3,22.2,9.1,1,1,1,1,1
2022-02-02T03,153.0,259.0,50.7,15.3,10.1,1,1,1,1,1
2022-02-02T06,125.0,267.0,50.5,63.7,12.2,1,1,1,1,1
2022-02-02T07,123.0,245.0,46.4,95.8,14.1,1,1,1,1,1
2022-02-02T11,153.0,353.0,69.9,111.4,19.0,1,1,1,1,1
2022-02-02T13,222.0,442.0,130.4,78.4,62.7,1,1,1,1,1
2022-02-02T14,260.0,498.0,91.5,80.7,34.4,1,1,1,1,1
2022-02-02T15,248.0,462.0,73.5,62.1,20.0,1,1,1,1,1
2022-02-02T17,174.0,316.0,39.1,24.1,15.5,1,1,1,1,1
2022-02-02T18,155.0,277.0,38.5,19.65,15.0,1,1,1,2,1
2022-02-02T19,151.0,267.0,33.6,,24.4,1,1,1,0,1
2022-02-02T20,146.0,261.0,26.8,24.0,11.4,1,1,1,1,1
2022-02-03T00,160.0,244.0,21.4,26.4,11.7,1,1,1,1,1
2022-02-03T01,166.0,240.0,20.6,23.0,11.5,1,1,1,1,1
2022-02-03T02,169.0,243.0,22.3,26.8,11.5,1,1,1,1,1
2022-02-03T08,118.0,195.0,35.6,38.7,11.1,1,1,1,1,1
2022-02-04T18,,,,4.3,,0,0,0,1,0
2022-02-04T19,118.0,195.0,37.7,,7.7,1,1,1,0,1
2022-02-04T21,62.0,86.0,30.3,1.9,6.5,1,1,1,1,1
2022-02-05T13,57.0,133.0,86.4,4.5,8.4,1,1,1,1,1
2022-02-06T07,64.0,121.0,40.6,70.9,11.1,1,1,1,1,1
2022-02-06T08,64.0,157.0,43.9,81.3,11.7,1,1,1,1,1
2022-02-06T10,77.0,201.0,38.0,113.4,16.3,1,1,1,1,1
2022-03-24T20,101.0,276.0,,12.9,,1,1,0,1,0
2022-03-25T12,33.0,168.0,17.0,59.2,7.6,1,1,1,1,1
2022-03-25T13,39.0,195.0,23.8,48.6,8.4,1,1,1,1,1
2022-03-25T14,56.0,237.0,95.3,5.2,14.5,1,1,1,1,1
2022-03-25T15,68.0,263.0,87.2,5.3,15.5,1,1,1,1,1
2022-03-25T16,72.0,255.0,48.7,21.3,14.7,1,1,1,1,1
2022-03-25T17,67.0,217.0,40.6,21.5,,1,1,1,1,0
2022-03-25T18,62.0,193.0,31.6,28.0,13.2,1,1,1,1,1
2022-03-25T19,56.0,167.0,37.6,,11.6,1,1,1,0,1
2022-03-25T20,59.0,189.0,,3.9,,1,1,0,1,0
2022-03-25T21,79.0,230.0,55.8,11.4,15.1,1,1,1,1,1
2022-03-25T22,102.0,227.0,50.9,14.6,27.4,1,1,1,1,1
2022-03-25T23,106.0,228.0,49.3,10.7,,1,1,1,1,0
2022-03-26T00,83.0,217.0,67.4,4.2,17.3,1,1,1,1,1
2022-03-26T01,114.0,287.0,66.6,5.1,34.6,1,1,1,1,1
